distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q4_7,1,mwpm,-,20000,13,0.00065,0.0006499999999999839,0.002901816973462701,
5,Z,q4_7,10,mwpm,-,20000,911,0.04555,0.004753272275418885,0.11129237501882017,
5,Z,q4_7,13,mwpm,-,20000,1163,0.05815,0.004732752560990983,0.14986227196641266,
5,Z,q4_7,30,mwpm,-,20000,2500,0.125,0.0047717853561314305,0.36477584880776703,
5,Z,q4_7,50,mwpm,-,20000,3884,0.1942,0.00489267248742753,0.6216471511870623,
5,Z,q4_7,70,mwpm,-,20000,5128,0.2564,0.0051099983642798885,0.8987907508853823,
5,Z,q4_7,90,mwpm,-,20000,6074,0.3037,0.005167357438980502,1.1572099199984223,
5,Z,q4_7,110,mwpm,-,20000,6766,0.3383,0.005104966614936202,1.4183962608221918,
5,Z,q4_7,130,mwpm,-,20000,7348,0.3674,0.00507891711665831,1.7234799528960139,
5,Z,q4_7,150,mwpm,-,20000,7929,0.39645,0.0052210609611674785,2.0156907909549773,
5,Z,q4_7,170,mwpm,-,20000,8248,0.4124,0.005096864948612556,2.3067809459753335,
5,Z,q4_7,190,mwpm,-,20000,8709,0.43545,0.005358365286223521,2.558273170841858,
5,Z,q4_7,210,mwpm,-,20000,8790,0.4395,0.005003286327444678,2.886854939162731,
5,Z,q4_7,230,mwpm,-,20000,9094,0.4547,0.005193063604133352,3.1815938679501414,
5,Z,q4_7,250,mwpm,-,20000,9195,0.45975,0.005013689790433984,3.4807315280195326,
