distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q4_9,1,mwpm,-,20000,81,0.00405,0.004049999999999998,0.0010478219483047724,
3,X,q4_9,10,mwpm,-,20000,2081,0.10405,0.011530964465572169,0.023883651942014694,
3,X,q4_9,13,mwpm,-,20000,2726,0.1363,0.01209285167309404,0.03125129290856421,
3,X,q4_9,30,mwpm,-,20000,5456,0.2728,0.012974970014315912,0.07729599694721401,
3,X,q4_9,50,mwpm,-,20000,7322,0.3661,0.013003078597245199,0.1332262100186199,
3,X,q4_9,70,mwpm,-,20000,8597,0.42985,0.01383340589090365,0.18849452584981918,
3,X,q4_9,90,mwpm,-,20000,9229,0.46145,0.014036174827502412,0.23830070300027728,
3,X,q4_9,110,mwpm,-,20000,9422,0.4711,0.012791560207310149,0.29279820900410414,
3,X,q4_9,130,mwpm,-,20000,9638,0.4819,0.012602668395628236,0.35349169513210654,
3,X,q4_9,150,mwpm,-,20000,9825,0.49125,0.01330495510198354,0.4083443859126419,
3,X,q4_9,170,mwpm,-,20000,9974,0.4987,0.017203664353337367,0.4636800119187683,
3,X,q4_9,190,mwpm,-,20000,9904,0.4952,0.01207802391499102,0.5167236339766532,
3,X,q4_9,210,mwpm,-,20000,9920,0.496,0.01136483447553166,0.5749940718524158,
3,X,q4_9,230,mwpm,-,20000,9903,0.49515,0.009976578953830806,0.6322833308950067,
3,X,q4_9,250,mwpm,-,20000,9835,0.49175,0.008141772819631132,0.6973042730242014,
