distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_5,1,bplsd,-,20000,85,0.00425,0.004249999999999976,0.10407364508137107,
3,Z,q4_5,10,bplsd,-,20000,1650,0.0825,0.008935372676783182,3.211834756890312,
3,Z,q4_5,13,bplsd,-,20000,2053,0.10265,0.008760445977544551,4.964369777822867,
3,Z,q4_5,30,bplsd,-,20000,4220,0.211,0.009053389934271794,18.20143624395132,
