distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_3,1,mwpm,-,20000,73,0.00365,0.0036499999999999866,0.0008088599424809217,
3,Z,q6_3,10,mwpm,-,20000,1235,0.06175,0.0065476786369350615,0.014544375939294696,
3,Z,q6_3,13,mwpm,-,20000,1562,0.0781,0.00648981349149691,0.018271500943228602,
3,Z,q6_3,30,mwpm,-,20000,3353,0.16765,0.006760865558803231,0.04429883393459022,
3,Z,q6_3,50,mwpm,-,20000,4926,0.2463,0.0067387336057304625,0.07553213997744024,
3,Z,q6_3,70,mwpm,-,20000,6097,0.30485,0.006675322346388068,0.10902890400029719,
3,Z,q6_3,90,mwpm,-,20000,7122,0.3561,0.006871728217335782,0.13813741481862962,
3,Z,q6_3,110,mwpm,-,20000,7842,0.3921,0.006921658516087559,0.16779579198919237,
3,Z,q6_3,130,mwpm,-,20000,8383,0.41915,0.006958860630774666,0.20334008987993002,
3,Z,q6_3,150,mwpm,-,20000,8885,0.44425,0.007259223634162815,0.23440021486021578,
3,Z,q6_3,170,mwpm,-,20000,9044,0.4522,0.006857198734034453,0.2613989401143044,
3,Z,q6_3,190,mwpm,-,20000,9306,0.4653,0.006971645922696557,0.3025947359856218,
3,Z,q6_3,210,mwpm,-,20000,9470,0.4735,0.006945272191836882,0.3247597040608525,
3,Z,q6_3,230,mwpm,-,20000,9523,0.47615,0.006571270811101482,0.35880255908705294,
3,Z,q6_3,250,mwpm,-,20000,9682,0.4841,0.006849233118899178,0.39742683595977724,
