distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q2_7,1,mwpm,-,20000,63,0.00315,0.003149999999999986,0.0009885590989142656,
3,X,q2_7,10,mwpm,-,20000,2485,0.12425,0.014082094239819376,0.019308485090732574,
3,X,q2_7,13,mwpm,-,20000,3304,0.1652,0.015190420709893848,0.025876097846776247,
3,X,q2_7,30,mwpm,-,20000,6193,0.30965,0.015839412244374518,0.062049894127994776,
3,X,q2_7,50,mwpm,-,20000,7916,0.3958,0.015439555964789076,0.1036579329520464,
3,X,q2_7,70,mwpm,-,20000,9144,0.4572,0.01725294888926232,0.14744133106432855,
3,X,q2_7,90,mwpm,-,20000,9372,0.4686,0.015142631167095078,0.18992086802609265,
3,X,q2_7,110,mwpm,-,20000,9741,0.48705,0.016334114004138534,0.23095064098015428,
3,X,q2_7,130,mwpm,-,20000,9963,0.49815,0.02107901863580941,0.27960748691111803,
3,X,q2_7,150,mwpm,-,20000,9956,0.4978,0.01776393278120364,0.3209342819172889,
3,X,q2_7,170,mwpm,-,20000,10041,0.50205,0.5,0.3635139300022274,
3,X,q2_7,190,mwpm,-,20000,10080,0.504,0.5,0.40200207894667983,
3,X,q2_7,210,mwpm,-,20000,10042,0.5021,0.5,0.4612779328599572,
3,X,q2_7,230,mwpm,-,20000,9988,0.4994,0.01440881720511844,0.4978811729233712,
3,X,q2_7,250,mwpm,-,20000,10194,0.5097,0.5,0.5404880368150771,
