distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q2_7,1,mwpm,-,20000,66,0.0033,0.003300000000000025,0.0009346101433038712,
3,Z,q2_7,10,mwpm,-,20000,1235,0.06175,0.0065476786369350615,0.014139981009066105,
3,Z,q2_7,13,mwpm,-,20000,1542,0.0771,0.006399932344163528,0.018978059059008956,
3,Z,q2_7,30,mwpm,-,20000,3141,0.15705,0.0062444036127454194,0.04507800284773111,
3,Z,q2_7,50,mwpm,-,20000,4753,0.23765,0.006407871048087932,0.07507119490765035,
3,Z,q2_7,70,mwpm,-,20000,6048,0.3024,0.006587387902010022,0.10587984602898359,
3,Z,q2_7,90,mwpm,-,20000,6814,0.3407,0.006314339567948635,0.13834560802206397,
3,Z,q2_7,110,mwpm,-,20000,7584,0.3792,0.006415180082366356,0.16840571910142899,
3,Z,q2_7,130,mwpm,-,20000,8186,0.4093,0.006522660999607965,0.20088875107467175,
3,Z,q2_7,150,mwpm,-,20000,8628,0.4314,0.006577406415972931,0.23632081784307957,
3,Z,q2_7,170,mwpm,-,20000,9027,0.45135,0.006806065386638249,0.2654229090549052,
3,Z,q2_7,190,mwpm,-,20000,9200,0.46,0.00660267142186699,0.29751461604610085,
3,Z,q2_7,210,mwpm,-,20000,9274,0.4637,0.006205904025190279,0.3378150521311909,
3,Z,q2_7,230,mwpm,-,20000,9468,0.4734,0.006337100496717152,0.36939889192581177,
3,Z,q2_7,250,mwpm,-,20000,9536,0.4768,0.006103354756639479,0.3989085778594017,
