distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q2_7,1,bplsd,-,20000,68,0.0034,0.003400000000000014,0.10319976601749659,
3,X,q2_7,10,bplsd,-,20000,1015,0.05075,0.005322892745390051,1.9741006288677454,
3,X,q2_7,13,bplsd,-,20000,1307,0.06535,0.005358273994948426,3.0553845539689064,
3,X,q2_7,30,bplsd,-,20000,2895,0.14475,0.005664112322311621,11.229620567988604,
