distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q8_9,1,mwpm,-,20000,101,0.00505,0.005049999999999999,0.0011659720912575722,
3,Z,q8_9,10,mwpm,-,20000,3453,0.17265,0.02073662866997128,0.03993625286966562,
3,Z,q8_9,13,mwpm,-,20000,4242,0.2121,0.020786148329608622,0.053309697192162275,
3,Z,q8_9,30,mwpm,-,20000,7537,0.37685,0.022816426975761084,0.12776499707251787,
3,Z,q8_9,50,mwpm,-,20000,9096,0.4548,0.0234665699240032,0.22068126290105283,
3,Z,q8_9,70,mwpm,-,20000,9723,0.48615,0.024971446611308734,0.31191362300887704,
3,Z,q8_9,90,mwpm,-,20000,9909,0.49545,0.02543829850384749,0.4057625529821962,
3,Z,q8_9,110,mwpm,-,20000,9881,0.49405,0.019741592206142022,0.5075797131285071,
3,Z,q8_9,130,mwpm,-,20000,9930,0.4965,0.018724409640517636,0.5957163970451802,
3,Z,q8_9,150,mwpm,-,20000,9980,0.499,0.020292099631868732,0.6963973450474441,
3,Z,q8_9,170,mwpm,-,20000,9917,0.49585,0.01389589650132339,0.7816794607788324,
3,Z,q8_9,190,mwpm,-,20000,10063,0.50315,0.5,0.8689519760664552,
3,Z,q8_9,210,mwpm,-,20000,10117,0.50585,0.5,0.982072978047654,
3,Z,q8_9,230,mwpm,-,20000,10051,0.50255,0.5,1.0537154579069465,
3,Z,q8_9,250,mwpm,-,20000,10023,0.50115,0.5,1.1513676170725375,
