distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q6_5,1,mwpm,-,20000,11,0.00055,0.0005499999999999949,0.002642794046550989,
5,X,q6_5,10,mwpm,-,20000,901,0.04505,0.004698810651497187,0.10719686490483582,
5,X,q6_5,13,mwpm,-,20000,1319,0.06595,0.005410831630181301,0.1447120860684663,
5,X,q6_5,30,mwpm,-,20000,2930,0.1465,0.005745477953301215,0.35396821796894073,
5,X,q6_5,50,mwpm,-,20000,4423,0.22115,0.005805375405935453,0.6042628239374608,
5,X,q6_5,70,mwpm,-,20000,5650,0.2825,0.005910567753968976,0.8662275848910213,
5,X,q6_5,90,mwpm,-,20000,6524,0.3262,0.0058362424616063,1.131278325105086,
5,X,q6_5,110,mwpm,-,20000,7210,0.3605,0.005768931642378239,1.3819443839602172,
5,X,q6_5,130,mwpm,-,20000,8042,0.4021,0.006232603977089524,1.6654927569907159,
5,X,q6_5,150,mwpm,-,20000,8373,0.41865,0.006016334925461275,1.9168914230540395,
5,X,q6_5,170,mwpm,-,20000,8640,0.432,0.0058336438911569255,2.231415750924498,
5,X,q6_5,190,mwpm,-,20000,9009,0.45045,0.006046369871734514,2.58583900379017,
5,X,q6_5,210,mwpm,-,20000,9205,0.46025,0.005992369283322252,2.8266734699718654,
5,X,q6_5,230,mwpm,-,20000,9381,0.46905,0.006011901853198609,3.1227419199422,
5,X,q6_5,250,mwpm,-,20000,9430,0.4715,0.005696706930455542,3.6314842489082366,
