distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q8_9,1,mwpm,-,20000,119,0.00595,0.005950000000000011,0.0010793930850923061,
3,X,q8_9,10,mwpm,-,20000,3378,0.1689,0.020190412238476674,0.03908980288542807,
3,X,q8_9,13,mwpm,-,20000,4279,0.21395,0.02102372702961547,0.052802173886448145,
3,X,q8_9,30,mwpm,-,20000,7586,0.3793,0.02313595335619445,0.13028408191166818,
3,X,q8_9,50,mwpm,-,20000,9094,0.4547,0.023445507198906645,0.2204784480854869,
3,X,q8_9,70,mwpm,-,20000,9656,0.4828,0.02349913169127965,0.31451768008992076,
3,X,q8_9,90,mwpm,-,20000,9886,0.4943,0.02424861832192432,0.4035410210490227,
3,X,q8_9,110,mwpm,-,20000,10056,0.5028,0.5,0.504112470895052,
3,X,q8_9,130,mwpm,-,20000,9983,0.49915,0.023935535287201826,0.5981366019695997,
3,X,q8_9,150,mwpm,-,20000,9897,0.49485,0.015021760689176156,0.6990825741086155,
3,X,q8_9,170,mwpm,-,20000,9966,0.4983,0.016441198977944327,0.7987115569412708,
3,X,q8_9,190,mwpm,-,20000,10070,0.5035,0.5,0.8974648660514504,
3,X,q8_9,210,mwpm,-,20000,9873,0.49365,0.010288279579542592,0.9879591441713274,
3,X,q8_9,230,mwpm,-,20000,10026,0.5013,0.5,1.1000624208245426,
3,X,q8_9,250,mwpm,-,20000,10005,0.50025,0.5,1.2031885059550405,
