distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q4_5,1,mwpm,-,20000,73,0.00365,0.0036499999999999866,0.0010472231078892946,
3,X,q4_5,10,mwpm,-,20000,1957,0.09785,0.010771429835877533,0.02096981997601688,
3,X,q4_5,13,mwpm,-,20000,2542,0.1271,0.01115438282597464,0.02719539008103311,
3,X,q4_5,30,mwpm,-,20000,5308,0.2654,0.012454366607786205,0.06623640400357544,
3,X,q4_5,50,mwpm,-,20000,7156,0.3578,0.012416953950245668,0.1142054689116776,
3,X,q4_5,70,mwpm,-,20000,8343,0.41715,0.01267637202158145,0.16219385294243693,
3,X,q4_5,90,mwpm,-,20000,8941,0.44705,0.01231936029139813,0.21165540115907788,
3,X,q4_5,110,mwpm,-,20000,9394,0.4697,0.012581988422691592,0.25778491515666246,
3,X,q4_5,130,mwpm,-,20000,9569,0.47845,0.011948127527687924,0.3076366609893739,
3,X,q4_5,150,mwpm,-,20000,9749,0.48745,0.012133314927935068,0.3599200560711324,
3,X,q4_5,170,mwpm,-,20000,9851,0.49255,0.01221994176645308,0.4045057441107929,
3,X,q4_5,190,mwpm,-,20000,9977,0.49885,0.015733573172267146,0.45858306693844497,
3,X,q4_5,210,mwpm,-,20000,9865,0.49325,0.01014580476881094,0.5007427791133523,
3,X,q4_5,230,mwpm,-,20000,9967,0.49835,0.012268354872883525,0.5544021870009601,
3,X,q4_5,250,mwpm,-,20000,10028,0.5014,0.5,0.6080459549557418,
