distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_11,1,mwpm,-,20000,43,0.00215,0.0021499999999999853,0.0009620101191103458,
3,Z,q6_11,10,mwpm,-,20000,2534,0.1267,0.014399860425556021,0.0386111990083009,
3,Z,q6_11,13,mwpm,-,20000,3187,0.15935,0.014543991859008842,0.05222362605854869,
3,Z,q6_11,30,mwpm,-,20000,6199,0.30995,0.015864866921592113,0.1285434551537037,
3,Z,q6_11,50,mwpm,-,20000,8098,0.4049,0.0163243604456898,0.2274172999896109,
3,Z,q6_11,70,mwpm,-,20000,8949,0.44745,0.015835547461189814,0.319114243844524,
3,Z,q6_11,90,mwpm,-,20000,9553,0.47765,0.016970760163095622,0.4167299980763346,
3,Z,q6_11,110,mwpm,-,20000,9802,0.4901,0.017513526480923303,0.5163624919950962,
3,Z,q6_11,130,mwpm,-,20000,9854,0.4927,0.015995230076617406,0.6074102490674704,
3,Z,q6_11,150,mwpm,-,20000,10067,0.50335,0.5,0.704515476943925,
3,Z,q6_11,170,mwpm,-,20000,9859,0.49295,0.012378262144074725,0.7928520261775702,
3,Z,q6_11,190,mwpm,-,20000,9912,0.4956,0.01230141887977576,0.8864283699076623,
3,Z,q6_11,210,mwpm,-,20000,10027,0.50135,0.5,0.984030022053048,
3,Z,q6_11,230,mwpm,-,20000,9918,0.4959,0.010334360810327237,1.0671127589885145,
3,Z,q6_11,250,mwpm,-,20000,9910,0.4955,0.009332859842275776,1.1566016010474414,
