distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_11,1,ising,accurate,20000,0,nan,nan,0.0,skipped: rounds<2
3,X,q6_11,10,ising,accurate,20000,2253,0.11265,0.01260242963583319,20.15719402115792,"R=13,rot=XV"
3,X,q6_11,13,ising,accurate,20000,2818,0.1409,0.012570333428169544,26.400347069837153,"R=13,rot=XV"
3,X,q6_11,30,ising,accurate,20000,4864,0.2432,0.010982758504495704,61.75341732497327,"R=13,rot=XV"
