distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_11,1,mwpm,-,20000,43,0.00215,0.0021499999999999853,0.0008475999347865582,
3,X,q6_11,10,mwpm,-,20000,1148,0.0574,0.006060059756767822,0.01876004901714623,
3,X,q6_11,13,mwpm,-,20000,1529,0.07645,0.006341614744433899,0.026686800876632333,
3,X,q6_11,30,mwpm,-,20000,3147,0.15735,0.006258807009074663,0.06492259702645242,
3,X,q6_11,50,mwpm,-,20000,4766,0.2383,0.006432359328945592,0.11261227284558117,
3,X,q6_11,70,mwpm,-,20000,6615,0.33075,0.007677806408759091,0.18068738607689738,
3,X,q6_11,90,mwpm,-,20000,8118,0.4059,0.00919359419551613,0.29309622710570693,
3,X,q6_11,110,mwpm,-,20000,7585,0.37925,0.006417037721094032,0.26243411004543304,
3,X,q6_11,130,mwpm,-,20000,8340,0.417,0.006859313079175866,0.34825334302149713,
3,X,q6_11,150,mwpm,-,20000,8582,0.4291,0.006468914221194999,0.35990706202574074,
3,X,q6_11,170,mwpm,-,20000,9040,0.452,0.006845086500857245,0.44506682315841317,
3,X,q6_11,190,mwpm,-,20000,9551,0.47755,0.008100292826075772,0.4967042179778218,
3,X,q6_11,210,mwpm,-,20000,9438,0.4719,0.006807608900235906,0.516989872790873,
3,X,q6_11,230,mwpm,-,20000,9588,0.4794,0.006885448679666839,0.6118337018415332,
3,X,q6_11,250,mwpm,-,20000,9491,0.47455,0.005920453760821898,0.6122498160693794,
