distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_3,1,mwpm,-,20000,31,0.00155,0.0015499999999999958,0.000813579885289073,
3,X,q6_3,10,mwpm,-,20000,1056,0.0528,0.0055490867262424914,0.016262962017208338,
3,X,q6_3,13,mwpm,-,20000,1486,0.0743,0.006149304875372852,0.02187018794938922,
3,X,q6_3,30,mwpm,-,20000,3755,0.18775,0.007785482108332409,0.05787827190943062,
3,X,q6_3,50,mwpm,-,20000,4516,0.2258,0.005971557324675414,0.08725413889624178,
3,X,q6_3,70,mwpm,-,20000,5666,0.2833,0.0059365769392881185,0.12790693901479244,
3,X,q6_3,90,mwpm,-,20000,6856,0.3428,0.00638712725768753,0.1901748231612146,
3,X,q6_3,110,mwpm,-,20000,7535,0.37675,0.0063250768015943315,0.2376251150853932,
3,X,q6_3,130,mwpm,-,20000,7786,0.3893,0.005765669493210224,0.24622044595889747,
3,X,q6_3,150,mwpm,-,20000,8362,0.4181,0.005994144163138648,0.29396460112184286,
3,X,q6_3,170,mwpm,-,20000,8720,0.436,0.00600983981604164,0.3494184638839215,
3,X,q6_3,190,mwpm,-,20000,8904,0.4452,0.005784484424460334,0.37606842489913106,
3,X,q6_3,210,mwpm,-,20000,9576,0.4788,0.007468908142389152,0.46180300507694483,
3,X,q6_3,230,mwpm,-,20000,9625,0.48125,0.007087149849151098,0.49256951990537345,
3,X,q6_3,250,mwpm,-,20000,9520,0.476,0.006036374764726127,0.5101131109986454,
