distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_3,1,mwpm,-,20000,57,0.00285,0.002850000000000019,0.0007927401456981897,
3,Z,q6_3,10,mwpm,-,20000,1042,0.0521,0.005471745026154051,0.016353355953469872,
3,Z,q6_3,13,mwpm,-,20000,1459,0.07295,0.006029009867585033,0.020800609840080142,
3,Z,q6_3,30,mwpm,-,20000,3806,0.1903,0.007920003375351703,0.05527174402959645,
3,Z,q6_3,50,mwpm,-,20000,4631,0.23155,0.006180912740187783,0.09098499198444188,
3,Z,q6_3,70,mwpm,-,20000,5802,0.2901,0.0061615552269596585,0.1401163120754063,
3,Z,q6_3,90,mwpm,-,20000,6975,0.34875,0.006598703519004989,0.1869363789446652,
3,Z,q6_3,110,mwpm,-,20000,7516,0.3758,0.006290615488914186,0.2417154680006206,
3,Z,q6_3,130,mwpm,-,20000,8134,0.4067,0.006415364513329913,0.2857831681612879,
3,Z,q6_3,150,mwpm,-,20000,9406,0.4703,0.00932351297479489,0.31541071087121964,
3,Z,q6_3,170,mwpm,-,20000,9074,0.4537,0.006949679511232376,0.3403078399132937,
3,Z,q6_3,190,mwpm,-,20000,9587,0.47935,0.008316617155982753,0.37886954797431827,
3,Z,q6_3,210,mwpm,-,20000,9097,0.45485,0.005692626438034698,0.42201531399041414,
3,Z,q6_3,230,mwpm,-,20000,9478,0.4739,0.006377827940672154,0.4530601380392909,
3,Z,q6_3,250,mwpm,-,20000,9474,0.4737,0.005855521125367413,0.5197082990780473,
