distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q8_5,1,mwpm,-,20000,69,0.00345,0.0034500000000000086,0.0008966408204287291,
3,X,q8_5,10,mwpm,-,20000,1074,0.0537,0.005648686312389961,0.016012426931411028,
3,X,q8_5,13,mwpm,-,20000,1310,0.0655,0.005371407122300664,0.020699858898296952,
3,X,q8_5,30,mwpm,-,20000,3611,0.18055,0.007411312417630711,0.06414205906912684,
3,X,q8_5,50,mwpm,-,20000,4385,0.21925,0.005738253378801017,0.08264710404910147,
3,X,q8_5,70,mwpm,-,20000,6989,0.34945,0.008500573826241642,0.162425426999107,
3,X,q8_5,90,mwpm,-,20000,6615,0.33075,0.00598188016235307,0.16420922288671136,
3,X,q8_5,110,mwpm,-,20000,7474,0.3737,0.006215355607276651,0.22391470801085234,
3,X,q8_5,130,mwpm,-,20000,7939,0.39695,0.006037839827079283,0.24825255293399096,
3,X,q8_5,150,mwpm,-,20000,8450,0.4225,0.0061759741868552265,0.2819140050560236,
3,X,q8_5,170,mwpm,-,20000,8696,0.4348,0.0059558571508823155,0.3209048688877374,
3,X,q8_5,190,mwpm,-,20000,9054,0.4527,0.006167170865966576,0.36011979216709733,
3,X,q8_5,210,mwpm,-,20000,9625,0.48125,0.007756854782892841,0.42418110207654536,
3,X,q8_5,230,mwpm,-,20000,9689,0.48445,0.0074880315981296075,0.5512128269765526,
3,X,q8_5,250,mwpm,-,20000,9495,0.47475,0.005936045849594007,0.5300791240297258,
