distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q4_7,1,mwpm,-,20000,27,0.00135,0.0013500000000000179,0.0038419049233198166,
5,X,q4_7,10,mwpm,-,20000,684,0.0342,0.0035300667126378915,0.10048744594678283,
5,X,q4_7,13,mwpm,-,20000,948,0.0474,0.003816107615187858,0.12226080195978284,
5,X,q4_7,30,mwpm,-,20000,2274,0.1137,0.004281460917477664,0.3354221701156348,
5,X,q4_7,50,mwpm,-,20000,3373,0.16865,0.004097447432808654,0.5390678129624575,
5,X,q4_7,70,mwpm,-,20000,5023,0.25115,0.00495922646752428,0.8461718498729169,
5,X,q4_7,90,mwpm,-,20000,5621,0.28105,0.004566600008772015,1.097224613884464,
5,X,q4_7,110,mwpm,-,20000,6598,0.3299,0.004877065685134685,1.457486700033769,
5,X,q4_7,130,mwpm,-,20000,6893,0.34465,0.004475722412509708,1.5889927400276065,
5,X,q4_7,150,mwpm,-,20000,7341,0.36705,0.004396011000822597,1.8917997551616281,
5,X,q4_7,170,mwpm,-,20000,7849,0.39245,0.004499200355168043,2.157303020125255,
5,X,q4_7,190,mwpm,-,20000,8376,0.4188,0.004760594094790349,2.4680829369463027,
5,X,q4_7,210,mwpm,-,20000,8330,0.4165,0.004243229311608587,2.5564259530510753,
5,X,q4_7,230,mwpm,-,20000,8641,0.43205,0.004320003196654987,2.95549063407816,
5,X,q4_7,250,mwpm,-,20000,8617,0.43085,0.003941046134825488,2.9911882469896227,
