distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q8_7,1,mwpm,-,20000,16,0.0008,0.0008000000000000229,0.0036076430696994066,
5,X,q8_7,10,mwpm,-,20000,779,0.03895,0.00403868076108832,0.11212511989288032,
5,X,q8_7,13,mwpm,-,20000,945,0.04725,0.003803459972226475,0.14202026394195855,
5,X,q8_7,30,mwpm,-,20000,2699,0.13495,0.0052155039984941864,0.391139772022143,
5,X,q8_7,50,mwpm,-,20000,3538,0.1769,0.004347451642950473,0.5982189720962197,
5,X,q8_7,70,mwpm,-,20000,4794,0.2397,0.004640993296006812,0.9476274759508669,
5,X,q8_7,90,mwpm,-,20000,5653,0.28265,0.004606973080025278,1.1968476630281657,
5,X,q8_7,110,mwpm,-,20000,6624,0.3312,0.004911596682540653,1.5765465509612113,
5,X,q8_7,130,mwpm,-,20000,7221,0.36105,0.004900800747843825,1.8415773529559374,
5,X,q8_7,150,mwpm,-,20000,7758,0.3879,0.004959297414709185,2.1696492119226605,
5,X,q8_7,170,mwpm,-,20000,8184,0.4092,0.004992405237450814,2.566462062066421,
5,X,q8_7,190,mwpm,-,20000,8753,0.43765,0.005448632909357876,2.8651620249729604,
5,X,q8_7,210,mwpm,-,20000,8601,0.43005,0.004661060916160198,3.2630741968750954,
5,X,q8_7,230,mwpm,-,20000,9222,0.4611,0.005520630873150689,4.037686690920964,
5,X,q8_7,250,mwpm,-,20000,9022,0.4511,0.004628108912310969,3.9959746720269322,
