distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q6_5,1,mwpm,-,20000,17,0.00085,0.0008500000000000174,0.0033344649709761143,
5,Z,q6_5,10,mwpm,-,20000,714,0.0357,0.003690175401486362,0.09510271903127432,
5,Z,q6_5,13,mwpm,-,20000,1005,0.05025,0.004057150921751629,0.1287159388884902,
5,Z,q6_5,30,mwpm,-,20000,2669,0.13345,0.005147868814488421,0.3883300230372697,
5,Z,q6_5,50,mwpm,-,20000,3281,0.16405,0.003960687210115943,0.55968685192056,
5,Z,q6_5,70,mwpm,-,20000,4406,0.2203,0.004132049359014678,0.8554623010568321,
5,Z,q6_5,90,mwpm,-,20000,6302,0.3151,0.0054961961687388095,1.2352123721502721,
5,Z,q6_5,110,mwpm,-,20000,6466,0.3233,0.004705692531311034,1.470241511007771,
5,Z,q6_5,130,mwpm,-,20000,7086,0.3543,0.004720111581858921,1.7431031460873783,
5,Z,q6_5,150,mwpm,-,20000,7172,0.3586,0.004192376262091568,1.935223335167393,
5,Z,q6_5,170,mwpm,-,20000,7972,0.3986,0.004670796852776271,2.263189242919907,
5,Z,q6_5,190,mwpm,-,20000,8133,0.40665,0.004397005475761051,2.5119096441194415,
5,Z,q6_5,210,mwpm,-,20000,8631,0.43155,0.00471218940189988,2.808747645933181,
5,Z,q6_5,230,mwpm,-,20000,8518,0.4259,0.004133240211852629,2.9244629009626806,
5,Z,q6_5,250,mwpm,-,20000,8690,0.4345,0.004048635437788828,3.151625277940184,
