distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
7,Z,q6_7,1,mwpm,-,20000,0,0.0,0.0,0.007693890947848558,
7,Z,q6_7,10,mwpm,-,20000,446,0.0223,0.0022760626647832516,0.2516943379305303,
7,Z,q6_7,13,mwpm,-,20000,589,0.02945,0.0023293983422063014,0.34300611983053386,
7,Z,q6_7,30,mwpm,-,20000,1798,0.0899,0.0032925623048298824,0.9110915251076221,
7,Z,q6_7,50,mwpm,-,20000,2502,0.1251,0.0028712121909814092,1.550333223072812,
7,Z,q6_7,70,mwpm,-,20000,3435,0.17175,0.0029969293999086433,2.3273569440934807,
7,Z,q6_7,90,mwpm,-,20000,5066,0.2533,0.003909276732568301,3.832854479085654,
7,Z,q6_7,110,mwpm,-,20000,5143,0.25715,0.0032718125392984243,3.7619717170018703,
7,Z,q6_7,130,mwpm,-,20000,5473,0.27365,0.0030389029576670112,4.6701797200366855,
7,Z,q6_7,150,mwpm,-,20000,6358,0.3179,0.0033555301588972797,5.72900553420186,
7,Z,q6_7,170,mwpm,-,20000,6427,0.32135,0.003017854312513446,6.068018810125068,
7,Z,q6_7,190,mwpm,-,20000,7415,0.37075,0.003547512115438911,7.193690882995725,
7,Z,q6_7,210,mwpm,-,20000,7203,0.36015,0.0030242399694854205,7.5611692478414625,
7,Z,q6_7,230,mwpm,-,20000,7681,0.38405,0.0031669907339230696,8.610825578216463,
7,Z,q6_7,250,mwpm,-,20000,7728,0.3864,0.0029550821136868355,9.133957797195762,
