distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_11,1,mwpm,-,20000,41,0.00205,0.0020499999999999963,0.0009615421295166016,
3,Z,q6_11,10,mwpm,-,20000,1104,0.0552,0.005815088032175619,0.020249248947948217,
3,Z,q6_11,13,mwpm,-,20000,1453,0.07265,0.006002325319584445,0.02742030401714146,
3,Z,q6_11,30,mwpm,-,20000,3329,0.16645,0.006701605093503427,0.07160031609237194,
3,Z,q6_11,50,mwpm,-,20000,5082,0.2541,0.0070467039196511205,0.12769786082208157,
3,Z,q6_11,70,mwpm,-,20000,6538,0.3269,0.007519586965452407,0.18560913507826626,
3,Z,q6_11,90,mwpm,-,20000,8035,0.40175,0.008958184065817165,0.267634647898376,
3,Z,q6_11,110,mwpm,-,20000,8069,0.40345,0.00741961265147878,0.2761811320669949,
3,Z,q6_11,130,mwpm,-,20000,8391,0.41955,0.0069776705976777875,0.3246022609528154,
3,Z,q6_11,150,mwpm,-,20000,8637,0.43185,0.006599055273745491,0.3697278290055692,
3,Z,q6_11,170,mwpm,-,20000,9245,0.46225,0.007541438351009178,0.44717626413330436,
3,Z,q6_11,190,mwpm,-,20000,9376,0.4688,0.0072474611629551045,0.4816455249674618,
3,Z,q6_11,210,mwpm,-,20000,9396,0.4698,0.0066383154049812765,0.5652275180909783,
3,Z,q6_11,230,mwpm,-,20000,9504,0.4752,0.006487467835493532,0.662950772093609,
3,Z,q6_11,250,mwpm,-,20000,9680,0.484,0.006836865505956691,0.6413570758886635,
