distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q4_9,1,mwpm,-,20000,64,0.0032,0.0031999999999999806,0.000838699983432889,
3,X,q4_9,10,mwpm,-,20000,1130,0.0565,0.005959711883138152,0.015401861164718866,
3,X,q4_9,13,mwpm,-,20000,1685,0.08425,0.007046945146558403,0.02224670210853219,
3,X,q4_9,30,mwpm,-,20000,3210,0.1605,0.00641078301011605,0.05303929396905005,
3,X,q4_9,50,mwpm,-,20000,4968,0.2484,0.006820725968945729,0.09305030503310263,
3,X,q4_9,70,mwpm,-,20000,6308,0.3154,0.007066846759163192,0.13135868893004954,
3,X,q4_9,90,mwpm,-,20000,8258,0.4129,0.0096149677197645,0.20290806307457387,
3,X,q4_9,110,mwpm,-,20000,8054,0.4027,0.007384960729583945,0.23026290605776012,
3,X,q4_9,130,mwpm,-,20000,8219,0.41095,0.00659234778558121,0.24678207095712423,
3,X,q4_9,150,mwpm,-,20000,8578,0.4289,0.006459645938636294,0.28462420287542045,
3,X,q4_9,170,mwpm,-,20000,9155,0.45775,0.007215094204217565,0.3730949021410197,
3,X,q4_9,190,mwpm,-,20000,9355,0.46775,0.007161611139813673,0.3822948499582708,
3,X,q4_9,210,mwpm,-,20000,9170,0.4585,0.0058910083131681334,0.41940014995634556,
3,X,q4_9,230,mwpm,-,20000,9521,0.47605,0.0065622943887392315,0.4605921658221632,
3,X,q4_9,250,mwpm,-,20000,9669,0.48345,0.006770190512566221,0.5085604831110686,
