distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q8_9,1,mwpm,-,20000,95,0.00475,0.0047499999999999765,0.0010281119029968977,
3,X,q8_9,10,mwpm,-,20000,1602,0.0801,0.008653811612915785,0.023851847974583507,
3,X,q8_9,13,mwpm,-,20000,2023,0.10115,0.008618045150850073,0.030373582849279046,
3,X,q8_9,30,mwpm,-,20000,4881,0.24405,0.01103679940398572,0.07873200718313456,
3,X,q8_9,50,mwpm,-,20000,5811,0.29055,0.008625956382091016,0.13220429909415543,
3,X,q8_9,70,mwpm,-,20000,7351,0.36755,0.00939912547569044,0.18260137690231204,
3,X,q8_9,90,mwpm,-,20000,8329,0.41645,0.009841645534883425,0.24527317797765136,
3,X,q8_9,110,mwpm,-,20000,8756,0.4378,0.009384687568259498,0.2976539791561663,
3,X,q8_9,130,mwpm,-,20000,9002,0.4501,0.008785691849973076,0.3576489968691021,
3,X,q8_9,150,mwpm,-,20000,9478,0.4739,0.009746005368657606,0.4196832189336419,
3,X,q8_9,170,mwpm,-,20000,9529,0.47645,0.008906433263492386,0.48571302299387753,
3,X,q8_9,190,mwpm,-,20000,9666,0.4833,0.008865718879483009,0.5441216079052538,
3,X,q8_9,210,mwpm,-,20000,9770,0.4885,0.008901386148570778,0.6543835659977049,
3,X,q8_9,230,mwpm,-,20000,9861,0.49305,0.009209491028922323,0.6750645530410111,
3,X,q8_9,250,mwpm,-,20000,9883,0.49415,0.00881765545381702,0.7781535489484668,
