distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q10_7,1,mwpm,-,20000,58,0.0029,0.0029000000000000137,0.0009455110412091017,
3,Z,q10_7,10,mwpm,-,20000,1151,0.05755,0.006076802254039504,0.017769842175766826,
3,Z,q10_7,13,mwpm,-,20000,1416,0.0708,0.0058381516943247225,0.024972188053652644,
3,Z,q10_7,30,mwpm,-,20000,3131,0.15655,0.0062204249961499425,0.05565821519121528,
3,Z,q10_7,50,mwpm,-,20000,4656,0.2328,0.006227005985464051,0.09646923281252384,
3,Z,q10_7,70,mwpm,-,20000,6925,0.34625,0.008352872548135992,0.13846026198007166,
3,Z,q10_7,90,mwpm,-,20000,7578,0.3789,0.007815996272827586,0.17326608020812273,
3,Z,q10_7,110,mwpm,-,20000,7747,0.38735,0.006728509725284992,0.2285835649818182,
3,Z,q10_7,130,mwpm,-,20000,8106,0.4053,0.006358812070591857,0.2735683969222009,
3,Z,q10_7,150,mwpm,-,20000,8583,0.42915,0.006471235349687354,0.311841603834182,
3,Z,q10_7,170,mwpm,-,20000,9504,0.4752,0.008757008800624855,0.373847478069365,
3,Z,q10_7,190,mwpm,-,20000,9102,0.4551,0.006302495007393605,0.38713717507198453,
3,Z,q10_7,210,mwpm,-,20000,9313,0.46565,0.00633572123325471,0.4776084669865668,
3,Z,q10_7,230,mwpm,-,20000,9464,0.4732,0.00632102255349104,0.5176759569440037,
3,Z,q10_7,250,mwpm,-,20000,9570,0.4785,0.006253672719198078,0.6167095501441509,
