distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q2_7,1,mwpm,-,20000,55,0.00275,0.0027499999999999747,0.0008138888515532017,
3,X,q2_7,10,mwpm,-,20000,879,0.04395,0.0045791844462583775,0.015400049043819308,
3,X,q2_7,13,mwpm,-,20000,1152,0.0576,0.004685357323009398,0.019422366051003337,
3,X,q2_7,30,mwpm,-,20000,2699,0.13495,0.0052155039984941864,0.05265964404679835,
3,X,q2_7,50,mwpm,-,20000,4122,0.2061,0.0052855497560157505,0.090061130002141,
3,X,q2_7,70,mwpm,-,20000,5178,0.2589,0.005182923874357592,0.12452532118186355,
3,X,q2_7,90,mwpm,-,20000,7730,0.3865,0.008170316700446545,0.19219655892811716,
3,X,q2_7,110,mwpm,-,20000,6927,0.34635,0.005334659217734794,0.19885017001070082,
3,X,q2_7,130,mwpm,-,20000,7907,0.39535,0.0059792937045396455,0.2616556470748037,
3,X,q2_7,150,mwpm,-,20000,7944,0.3972,0.005245038142124403,0.28633247991092503,
3,X,q2_7,170,mwpm,-,20000,8597,0.42985,0.0057431505451109865,0.3325009080581367,
3,X,q2_7,190,mwpm,-,20000,8469,0.42345,0.004914279848458325,0.3619214608334005,
3,X,q2_7,210,mwpm,-,20000,8927,0.44635,0.005286442183226936,0.4137456079479307,
3,X,q2_7,230,mwpm,-,20000,9342,0.4671,0.0058806561422165005,0.4427662699017674,
3,X,q2_7,250,mwpm,-,20000,9167,0.45835,0.004945988131004109,0.48870840505696833,
