distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q6_9,1,mwpm,-,20000,1,5e-05,4.999999999999449e-05,0.000967768020927906,
5,Z,q6_9,10,mwpm,-,20000,1438,0.0719,0.00770261748769574,0.12031299318186939,
5,Z,q6_9,13,mwpm,-,20000,1836,0.0918,0.00774140055624134,0.1626120030414313,
5,Z,q6_9,30,mwpm,-,20000,4266,0.2133,0.009184133127914773,0.4137167970184237,
5,Z,q6_9,50,mwpm,-,20000,5983,0.29915,0.009037817388767078,0.706623402889818,
5,Z,q6_9,70,mwpm,-,20000,7410,0.3705,0.009556963769200233,1.0124439201317728,
5,Z,q6_9,90,mwpm,-,20000,8180,0.409,0.009376241291719933,1.3064214349724352,
5,Z,q6_9,110,mwpm,-,20000,8881,0.44405,0.009856773715126443,1.6290222550742328,
5,Z,q6_9,130,mwpm,-,20000,9279,0.46395,0.010012624059475728,1.9586497908458114,
5,Z,q6_9,150,mwpm,-,20000,9529,0.47645,0.010081908675704188,2.304084446048364,
5,Z,q6_9,170,mwpm,-,20000,9524,0.4762,0.008875927431884534,2.585856175981462,
5,Z,q6_9,190,mwpm,-,20000,9715,0.48575,0.009275649518103501,2.889168726047501,
5,Z,q6_9,210,mwpm,-,20000,9895,0.49475,0.01073167997302854,3.2257997628767043,
5,Z,q6_9,230,mwpm,-,20000,9890,0.4945,0.009708549393644184,3.5505048639606684,
5,Z,q6_9,250,mwpm,-,20000,9793,0.48965,0.007695409112140006,3.899557593977079,
