distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_11,1,mwpm,-,20000,6,0.0003,0.00030000000000002247,0.0004337080754339695,
3,X,q6_11,10,mwpm,-,20000,1346,0.0673,0.007176176938118062,0.018716159975156188,
3,X,q6_11,13,mwpm,-,20000,1888,0.0944,0.00798329749187432,0.02546590892598033,
3,X,q6_11,30,mwpm,-,20000,3943,0.19715,0.008286736129461791,0.06303963204845786,
3,X,q6_11,50,mwpm,-,20000,5753,0.28765,0.008490801982092844,0.10625548497773707,
3,X,q6_11,70,mwpm,-,20000,7283,0.36415,0.0092214529009359,0.1486757940147072,
3,X,q6_11,90,mwpm,-,20000,8172,0.4086,0.009352331130890956,0.19327047001570463,
3,X,q6_11,110,mwpm,-,20000,8581,0.42905,0.008797290890555143,0.23617206700146198,
3,X,q6_11,130,mwpm,-,20000,8997,0.44985,0.008766808031406892,0.2821188860107213,
3,X,q6_11,150,mwpm,-,20000,9375,0.46875,0.009157072376622721,0.3192805869039148,
3,X,q6_11,170,mwpm,-,20000,9585,0.47925,0.00927195842517442,0.37498561409302056,
3,X,q6_11,190,mwpm,-,20000,9666,0.4833,0.008865718879483009,0.41447524493560195,
3,X,q6_11,210,mwpm,-,20000,9698,0.4849,0.00826407020039649,0.45653746207244694,
3,X,q6_11,230,mwpm,-,20000,9898,0.4949,0.009869482573136634,0.5025142980739474,
3,X,q6_11,250,mwpm,-,20000,9949,0.49745,0.010446358877507667,0.5527533690910786,
