distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q8_9,1,mwpm,-,20000,6,0.0003,0.00030000000000002247,0.00044363783672451973,
3,Z,q8_9,10,mwpm,-,20000,1441,0.07205,0.007719869590777861,0.018907444085925817,
3,Z,q8_9,13,mwpm,-,20000,1806,0.0903,0.007602490795871275,0.025341011118143797,
3,Z,q8_9,30,mwpm,-,20000,3834,0.1917,0.007994314179536721,0.0629472250584513,
3,Z,q8_9,50,mwpm,-,20000,5708,0.2854,0.008387181183045711,0.10632443311624229,
3,Z,q8_9,70,mwpm,-,20000,6974,0.3487,0.008465680580963197,0.15191713301464915,
3,Z,q8_9,90,mwpm,-,20000,7845,0.39225,0.008454343396378516,0.1987365649547428,
3,Z,q8_9,110,mwpm,-,20000,8722,0.4361,0.009264408020313253,0.24396775709465146,
3,Z,q8_9,130,mwpm,-,20000,8988,0.4494,0.008733051360041155,0.2938185341190547,
3,Z,q8_9,150,mwpm,-,20000,9232,0.4616,0.008482393543832734,0.3362179449759424,
3,Z,q8_9,170,mwpm,-,20000,9541,0.47705,0.008980981050534464,0.3877120220568031,
3,Z,q8_9,190,mwpm,-,20000,9604,0.4802,0.008425379415997358,0.43165221018716693,
3,Z,q8_9,210,mwpm,-,20000,9745,0.48725,0.008660023830666497,0.47931789699941874,
3,Z,q8_9,230,mwpm,-,20000,9783,0.48915,0.008258093610810924,0.525434086099267,
3,Z,q8_9,250,mwpm,-,20000,9941,0.49705,0.010160940717119815,0.5731827551499009,
