distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q6_5,1,mwpm,-,20000,1,5e-05,4.999999999999449e-05,0.0010295289102941751,
5,X,q6_5,10,mwpm,-,20000,1406,0.0703,0.007518932790963939,0.1188963670283556,
5,X,q6_5,13,mwpm,-,20000,2018,0.1009,0.008594359754448222,0.1629576669074595,
5,X,q6_5,30,mwpm,-,20000,4145,0.20725,0.008842363326043545,0.4184226640500128,
5,X,q6_5,50,mwpm,-,20000,6227,0.31135,0.009652754021649557,0.717729268129915,
5,X,q6_5,70,mwpm,-,20000,7451,0.37255,0.009668749271679045,1.0218273599166423,
5,X,q6_5,90,mwpm,-,20000,8289,0.41445,0.009712794588726315,1.3301337289158255,
5,X,q6_5,110,mwpm,-,20000,8891,0.44455,0.00989677098284425,1.6333361950237304,
5,X,q6_5,130,mwpm,-,20000,9229,0.46145,0.009759841343641829,1.9769005228299648,
5,X,q6_5,150,mwpm,-,20000,9530,0.4765,0.010088850437019958,2.252537520835176,
5,X,q6_5,170,mwpm,-,20000,9523,0.47615,0.008869864506333258,2.543546791886911,
5,X,q6_5,190,mwpm,-,20000,9724,0.4862,0.009358518927098713,2.900329182855785,
5,X,q6_5,210,mwpm,-,20000,9859,0.49295,0.010044359196793362,3.1820917141158134,
5,X,q6_5,230,mwpm,-,20000,10077,0.50385,0.5,3.6470666038803756,
5,X,q6_5,250,mwpm,-,20000,10177,0.50885,0.5,3.8578104190528393,
