distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_5,1,mwpm,-,20000,9,0.00045,0.00045000000000000595,0.00044851796701550484,
3,Z,q4_5,10,mwpm,-,20000,1323,0.06615,0.007045354031389617,0.01856508105993271,
3,Z,q4_5,13,mwpm,-,20000,1821,0.09105,0.007671886886258361,0.02515775803476572,
3,Z,q4_5,30,mwpm,-,20000,3962,0.1981,0.008338228870310604,0.06273769889958203,
3,Z,q4_5,50,mwpm,-,20000,5696,0.2848,0.008359728775548914,0.10701330797746778,
3,Z,q4_5,70,mwpm,-,20000,6962,0.3481,0.008437888523464832,0.15325170196592808,
3,Z,q4_5,90,mwpm,-,20000,7838,0.3919,0.008436631072467171,0.20065396605059505,
3,Z,q4_5,110,mwpm,-,20000,8567,0.42835,0.008753447972902728,0.2398525148164481,
3,Z,q4_5,130,mwpm,-,20000,9000,0.45,0.008778127081287612,0.28701832611113787,
3,Z,q4_5,150,mwpm,-,20000,9212,0.4606,0.008398145591410111,0.3391891149803996,
3,Z,q4_5,170,mwpm,-,20000,9479,0.47395,0.008614891545137615,0.3804269698448479,
3,Z,q4_5,190,mwpm,-,20000,9690,0.4845,0.009058434968396645,0.42275871499441564,
3,Z,q4_5,210,mwpm,-,20000,9730,0.4865,0.008526271277988051,0.469011239008978,
3,Z,q4_5,230,mwpm,-,20000,9885,0.49425,0.00961378232683291,0.5190010210499167,
3,Z,q4_5,250,mwpm,-,20000,10057,0.50285,0.5,0.5727528580464423,
