distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q8_5,1,mwpm,-,20000,11,0.00055,0.0005499999999999949,0.00044649792835116386,
3,Z,q8_5,10,mwpm,-,20000,1269,0.06345,0.006739426923511871,0.01843807310797274,
3,Z,q8_5,13,mwpm,-,20000,1809,0.09045,0.00761636062746468,0.025179815012961626,
3,Z,q8_5,30,mwpm,-,20000,3871,0.19355,0.008093012508633646,0.06231961399316788,
3,Z,q8_5,50,mwpm,-,20000,5766,0.2883,0.008520937243015947,0.10736736794933677,
3,Z,q8_5,70,mwpm,-,20000,6812,0.3406,0.008099335995008061,0.1501445600297302,
3,Z,q8_5,90,mwpm,-,20000,7795,0.38975,0.008329055463022594,0.1983447391539812,
3,Z,q8_5,110,mwpm,-,20000,8503,0.42515,0.008558281812134971,0.24529580702073872,
3,Z,q8_5,130,mwpm,-,20000,8944,0.4472,0.008572193246551285,0.28788289497606456,
3,Z,q8_5,150,mwpm,-,20000,9121,0.45605,0.008039844432691512,0.3370923039037734,
3,Z,q8_5,170,mwpm,-,20000,9527,0.47635,0.008894192475309426,0.3734659207984805,
3,Z,q8_5,190,mwpm,-,20000,9678,0.4839,0.008960290467612708,0.4283693211618811,
3,Z,q8_5,210,mwpm,-,20000,9729,0.48645,0.00851761924710226,0.467878244118765,
3,Z,q8_5,230,mwpm,-,20000,9730,0.4865,0.00779066417424551,0.5063181279692799,
3,Z,q8_5,250,mwpm,-,20000,9873,0.49365,0.00865649537230434,0.5605231260415167,
