distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q10_7,1,mwpm,-,20000,3,0.00015,0.00014999999999998348,0.00042966799810528755,
3,Z,q10_7,10,mwpm,-,20000,1322,0.0661,0.007039673161473803,0.018651599064469337,
3,Z,q10_7,13,mwpm,-,20000,1778,0.0889,0.007473264593317597,0.02532202983275056,
3,Z,q10_7,30,mwpm,-,20000,3903,0.19515,0.008178838814764111,0.061953657073900104,
3,Z,q10_7,50,mwpm,-,20000,5782,0.2891,0.008558151519775292,0.10503227985464036,
3,Z,q10_7,70,mwpm,-,20000,7055,0.35275,0.008656167968578488,0.14873352507129312,
3,Z,q10_7,90,mwpm,-,20000,8093,0.40465,0.00912162423673124,0.1969465019647032,
3,Z,q10_7,110,mwpm,-,20000,8549,0.42745,0.008697698039083823,0.23933347314596176,
3,Z,q10_7,130,mwpm,-,20000,8990,0.4495,0.008740527025734024,0.28840344585478306,
3,Z,q10_7,150,mwpm,-,20000,9217,0.46085,0.008419006744969426,0.32881104992702603,
3,Z,q10_7,170,mwpm,-,20000,9511,0.47555,0.008798079150921623,0.37596745300106704,
3,Z,q10_7,190,mwpm,-,20000,9698,0.4849,0.00912598718748353,0.419441991019994,
3,Z,q10_7,210,mwpm,-,20000,9758,0.4879,0.008782436039565578,0.47039825888350606,
3,Z,q10_7,230,mwpm,-,20000,9732,0.4866,0.007806575072829447,0.4978751929011196,
3,Z,q10_7,250,mwpm,-,20000,9845,0.49225,0.008264762048119323,0.5512659540399909,
