distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_5,1,bplsd,-,20000,10,0.0005,0.0005000000000000004,0.10267057991586626,
3,Z,q4_5,10,bplsd,-,20000,5010,0.2505,0.03357689161023947,12.330142833990976,
3,Z,q4_5,13,bplsd,-,20000,6217,0.31085,0.03602361510006463,18.600030865054578,
3,Z,q4_5,30,bplsd,-,20000,8897,0.44485,0.03542497947892209,54.05254449509084,
