distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_11,1,mwpm,-,20000,5,0.00025,0.00024999999999997247,0.0004220579285174608,
3,Z,q6_11,10,mwpm,-,20000,1335,0.06675,0.007113570469950481,0.018488171976059675,
3,Z,q6_11,13,mwpm,-,20000,1763,0.08815,0.007404203279896604,0.02638947404921055,
3,Z,q6_11,30,mwpm,-,20000,3905,0.19525,0.008184217407024574,0.06267518503591418,
3,Z,q6_11,50,mwpm,-,20000,5720,0.286,0.008414708912917457,0.10669611394405365,
3,Z,q6_11,70,mwpm,-,20000,6940,0.347,0.008387216308878176,0.14903665892779827,
3,Z,q6_11,90,mwpm,-,20000,7955,0.39775,0.008740410335313586,0.19775119912810624,
3,Z,q6_11,110,mwpm,-,20000,8546,0.4273,0.008688473058534485,0.2408894880209118,
3,Z,q6_11,130,mwpm,-,20000,8887,0.44435,0.008373423861232854,0.28852451709099114,
3,Z,q6_11,150,mwpm,-,20000,9324,0.4662,0.008900322454138299,0.3281767729204148,
3,Z,q6_11,170,mwpm,-,20000,9425,0.47125,0.008329747674486354,0.3800157280638814,
3,Z,q6_11,190,mwpm,-,20000,9641,0.48205,0.008679100497609227,0.42863488593138754,
3,Z,q6_11,210,mwpm,-,20000,9653,0.48265,0.007938719661512883,0.47233544499613345,
3,Z,q6_11,230,mwpm,-,20000,9866,0.4933,0.00928765734654563,0.5307269589975476,
3,Z,q6_11,250,mwpm,-,20000,9865,0.49325,0.008536420540045109,0.552367468830198,
