distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_7,1,mwpm,-,20000,4,0.0002,0.00019999999999997797,0.0004545480478554964,
3,Z,q6_7,10,mwpm,-,20000,1312,0.0656,0.006982896843502784,0.01854100194759667,
3,Z,q6_7,13,mwpm,-,20000,1760,0.088,0.007390404949320251,0.025293872924521565,
3,Z,q6_7,30,mwpm,-,20000,3858,0.1929,0.008058269243708616,0.06358433002606034,
3,Z,q6_7,50,mwpm,-,20000,5775,0.28875,0.008541853280897516,0.10594771103933454,
3,Z,q6_7,70,mwpm,-,20000,7018,0.3509,0.00856852266809921,0.15097716893069446,
3,Z,q6_7,90,mwpm,-,20000,7836,0.3918,0.008431580824056317,0.1936690639704466,
3,Z,q6_7,110,mwpm,-,20000,8520,0.426,0.008609304295531528,0.24408526904881,
3,Z,q6_7,130,mwpm,-,20000,8868,0.4434,0.008309406481470494,0.2869983690325171,
3,Z,q6_7,150,mwpm,-,20000,9285,0.46425,0.008716651322985491,0.3352211129385978,
3,Z,q6_7,170,mwpm,-,20000,9463,0.47315,0.00852745175051206,0.3871538860257715,
3,Z,q6_7,190,mwpm,-,20000,9668,0.4834,0.008881243709418285,0.4318418570328504,
3,Z,q6_7,210,mwpm,-,20000,9626,0.4813,0.007763113798827492,0.47404346405528486,
3,Z,q6_7,230,mwpm,-,20000,9955,0.49775,0.01161020524391615,0.5239273090846837,
3,Z,q6_7,250,mwpm,-,20000,9888,0.4944,0.008903457639124757,0.5598526638932526,
