distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q10_7,1,mwpm,-,20000,6,0.0003,0.00030000000000002247,0.0004583380650728941,
3,X,q10_7,10,mwpm,-,20000,1396,0.0698,0.007461657554334311,0.018755296943709254,
3,X,q10_7,13,mwpm,-,20000,1866,0.0933,0.007880782300438705,0.025712901959195733,
3,X,q10_7,30,mwpm,-,20000,3973,0.19865,0.008368112095184344,0.06199283502064645,
3,X,q10_7,50,mwpm,-,20000,5793,0.28965,0.008583816669901934,0.10682198009453714,
3,X,q10_7,70,mwpm,-,20000,7128,0.3564,0.008832319409424971,0.15292932884767652,
3,X,q10_7,90,mwpm,-,20000,7949,0.39745,0.008724418540492551,0.1977552541065961,
3,X,q10_7,110,mwpm,-,20000,8538,0.4269,0.008663965014461594,0.24081577896140516,
3,X,q10_7,130,mwpm,-,20000,8972,0.4486,0.008673768504674939,0.28426654008217156,
3,X,q10_7,150,mwpm,-,20000,9237,0.46185,0.008503796054285917,0.33006514282897115,
3,X,q10_7,170,mwpm,-,20000,9497,0.47485,0.008716510667646726,0.37758301687426865,
3,X,q10_7,190,mwpm,-,20000,9688,0.4844,0.009041817890531878,0.42487599793821573,
3,X,q10_7,210,mwpm,-,20000,9714,0.4857,0.00839151914279912,0.47383607807569206,
3,X,q10_7,230,mwpm,-,20000,9794,0.4897,0.008369302757929131,0.5151674100197852,
3,X,q10_7,250,mwpm,-,20000,9960,0.498,0.010921868538918189,0.5636737828608602,
