distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q6_5,1,mwpm,-,20000,0,0.0,0.0,0.0009650380816310644,
5,Z,q6_5,10,mwpm,-,20000,1418,0.0709,0.007587742303088951,0.11857394012622535,
5,Z,q6_5,13,mwpm,-,20000,1932,0.0966,0.008189100099953828,0.16375802992843091,
5,Z,q6_5,30,mwpm,-,20000,4321,0.21605,0.009341793957455491,0.4168298398144543,
5,Z,q6_5,50,mwpm,-,20000,6055,0.30275,0.009215380051125266,0.7028955400455743,
5,Z,q6_5,70,mwpm,-,20000,7246,0.3623,0.009126610810726354,1.0098752330522984,
5,Z,q6_5,90,mwpm,-,20000,8152,0.4076,0.009293005514555808,1.2925784911494702,
5,Z,q6_5,110,mwpm,-,20000,8712,0.4356,0.009229634728817326,1.6177302759606391,
5,Z,q6_5,130,mwpm,-,20000,9110,0.4555,0.00921826792745567,1.923362635076046,
5,Z,q6_5,150,mwpm,-,20000,9409,0.47045,0.009340075650032476,2.2413717061281204,
5,Z,q6_5,170,mwpm,-,20000,9730,0.4865,0.010511230199590216,2.56046597706154,
5,Z,q6_5,190,mwpm,-,20000,9744,0.4872,0.009552731693682925,2.8864736389368773,
5,Z,q6_5,210,mwpm,-,20000,9758,0.4879,0.008782436039565578,3.2200929331593215,
5,Z,q6_5,230,mwpm,-,20000,9952,0.4976,0.011473142731780017,3.540913518052548,
5,Z,q6_5,250,mwpm,-,20000,9962,0.4981,0.011022203959799803,3.8766401819884777,
