distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q8_7,1,mwpm,-,20000,0,0.0,0.0,0.0009605470113456249,
5,Z,q8_7,10,mwpm,-,20000,1406,0.0703,0.007518932790963939,0.12032582494430244,
5,Z,q8_7,13,mwpm,-,20000,1887,0.09435,0.007978632146032894,0.16183177707716823,
5,Z,q8_7,30,mwpm,-,20000,4227,0.21135,0.009073220611920674,0.40378481801599264,
5,Z,q8_7,50,mwpm,-,20000,6127,0.30635,0.009396147426422863,0.7089582199696451,
5,Z,q8_7,70,mwpm,-,20000,7449,0.37245,0.009663255333047904,1.0180955519899726,
5,Z,q8_7,90,mwpm,-,20000,8111,0.40555,0.009173347755438988,1.2794412809889764,
5,Z,q8_7,110,mwpm,-,20000,8781,0.43905,0.009475225140809618,1.584177765995264,
5,Z,q8_7,130,mwpm,-,20000,9174,0.4587,0.009499921045621973,1.8865812788717449,
5,Z,q8_7,150,mwpm,-,20000,9500,0.475,0.009886719082254247,2.2112624309957027,
5,Z,q8_7,170,mwpm,-,20000,9790,0.4895,0.011234316710818315,2.507975672138855,
5,Z,q8_7,190,mwpm,-,20000,9665,0.48325,0.008857991108091545,2.8693871879950166,
5,Z,q8_7,210,mwpm,-,20000,9829,0.49145,0.009594084613416043,3.178051784168929,
5,Z,q8_7,230,mwpm,-,20000,9948,0.4974,0.011303100047559578,3.5320585151202977,
5,Z,q8_7,250,mwpm,-,20000,10011,0.50055,0.5,3.890962486155331,
