distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q8_7,1,ising,accurate,20000,0,nan,nan,0.0,skipped: rounds<2
5,Z,q8_7,10,ising,accurate,20000,5074,0.2537,0.034178590574976464,62.461087664123625,"R=13,rot=XV"
5,Z,q8_7,13,ising,accurate,20000,5866,0.2933,0.03284603353298232,82.2690564119257,"R=13,rot=XV"
5,Z,q8_7,30,ising,accurate,20000,8502,0.4251,0.030660544904467735,194.5133291000966,"R=13,rot=XV"
