distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
7,X,q6_7,1,mwpm-rl,-,50000,29,0.00058,0.0005800000000000249,0.020634601125493646,
7,X,q6_7,10,mwpm-rl,-,50000,1651,0.03302,0.0034044403162155623,0.6480183368548751,
7,X,q6_7,13,mwpm-rl,-,50000,2233,0.04466,0.003585685129167071,0.8754119318909943,
7,X,q6_7,30,mwpm-rl,-,50000,5716,0.11432,0.0043080019619359256,2.4101342961657792,
7,X,q6_7,50,mwpm-rl,-,50000,8188,0.16376,0.003952126972631642,3.903142125112936,
7,X,q6_7,70,mwpm-rl,-,50000,11834,0.23668,0.0045593569917558585,5.860362641047686,
7,X,q6_7,90,mwpm-rl,-,50000,13649,0.27298,0.004367314647647003,7.488663197029382,
7,X,q6_7,110,mwpm-rl,-,50000,15286,0.30572,0.004278442923628667,9.693785402923822,
7,X,q6_7,130,mwpm-rl,-,50000,17312,0.34624,0.004514934710635965,11.68252053600736,
7,X,q6_7,150,mwpm-rl,-,50000,18125,0.3625,0.004284815392389396,13.226627694210038,
7,X,q6_7,170,mwpm-rl,-,50000,20087,0.40174,0.004762441946189078,16.29955636500381,
7,X,q6_7,190,mwpm-rl,-,50000,20589,0.41178,0.004544418070994205,17.36811214708723,
7,X,q6_7,210,mwpm-rl,-,50000,20549,0.41098,0.004092084428591991,19.30946919787675,
7,X,q6_7,230,mwpm-rl,-,50000,21909,0.43818,0.0045237185686031745,21.108513626968488,
7,X,q6_7,250,mwpm-rl,-,50000,21707,0.43414,0.004037761814434049,22.98255202593282,
