distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_5,1,mwpm-rl,-,50000,197,0.00394,0.003939999999999999,0.002527648815885186,
3,Z,q4_5,10,mwpm-rl,-,50000,3498,0.06996,0.007479979108776458,0.051000405102968216,
3,Z,q4_5,13,mwpm-rl,-,50000,4339,0.08678,0.00727835044925923,0.06638831901364028,
3,Z,q4_5,30,mwpm-rl,-,50000,9454,0.18908,0.00785551112473798,0.16017127712257206,
3,Z,q4_5,50,mwpm-rl,-,50000,13507,0.27014,0.00771129409475646,0.2663764348253608,
3,Z,q4_5,70,mwpm-rl,-,50000,16496,0.32992,0.007643398898616149,0.37164553184993565,
3,Z,q4_5,90,mwpm-rl,-,50000,20267,0.40534,0.0091612354738011,0.5127800840418786,
3,Z,q4_5,110,mwpm-rl,-,50000,20384,0.40768,0.007620187284968383,0.5874830270186067,
3,Z,q4_5,130,mwpm-rl,-,50000,21829,0.43658,0.007878912146274009,0.7159333250019699,
3,Z,q4_5,150,mwpm-rl,-,50000,22610,0.4522,0.007764358143818206,0.8159421631135046,
3,Z,q4_5,170,mwpm-rl,-,50000,23193,0.46386,0.007667680403824151,0.9393338949885219,
3,Z,q4_5,190,mwpm-rl,-,50000,23679,0.47358,0.007678552313085896,1.058650871971622,
3,Z,q4_5,210,mwpm-rl,-,50000,23991,0.47982,0.007584543602786931,1.1553995530121028,
3,Z,q4_5,230,mwpm-rl,-,50000,24072,0.48144,0.007108976886434082,1.279090128140524,
3,Z,q4_5,250,mwpm-rl,-,50000,24643,0.49286,0.008425985563486726,1.398629177827388,
