distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q4_7,1,mwpm,-,50000,165,0.0033,0.003300000000000025,0.009714128915220499,
5,X,q4_7,10,mwpm,-,50000,2573,0.05146,0.0054011277547361125,0.23910505417734385,
5,X,q4_7,13,mwpm,-,50000,3448,0.06896,0.005675512143299588,0.31114467699080706,
5,X,q4_7,30,mwpm,-,50000,8206,0.16412,0.006587127277693061,0.8126754029653966,
5,X,q4_7,50,mwpm,-,50000,11245,0.2249,0.005939178619665586,1.3491710249800235,
5,X,q4_7,70,mwpm,-,50000,15803,0.31606,0.007092068127326989,2.0717993311118335,
5,X,q4_7,90,mwpm,-,50000,17468,0.34936,0.006620857905136612,2.6697607589885592,
5,X,q4_7,110,mwpm,-,50000,19766,0.39532,0.007057446117685218,3.415009316056967,
5,X,q4_7,130,mwpm,-,50000,20518,0.41036,0.006567283409660951,3.8535406799055636,
5,X,q4_7,150,mwpm,-,50000,21405,0.4281,0.006422829982575595,4.513292927062139,
5,X,q4_7,170,mwpm,-,50000,22445,0.4489,0.006663503939328574,5.339028053916991,
5,X,q4_7,190,mwpm,-,50000,23138,0.46276,0.0067882993166195615,6.019654047908261,
5,X,q4_7,210,mwpm,-,50000,23016,0.46032,0.005996515539442748,6.203913692152128,
5,X,q4_7,230,mwpm,-,50000,23481,0.46962,0.006051824147456308,6.918680593837053,
5,X,q4_7,250,mwpm,-,50000,23639,0.47278,0.00578755565856498,7.189934122841805,
