distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q8_5,1,mwpm,-,50000,276,0.00552,0.005520000000000025,0.001980877947062254,
3,X,q8_5,10,mwpm,-,50000,4096,0.08192,0.008867195530248118,0.041710379999130964,
3,X,q8_5,13,mwpm,-,50000,5245,0.1049,0.008974980376177777,0.05576489702798426,
3,X,q8_5,30,mwpm,-,50000,12836,0.25672,0.01186357318876946,0.17311870586127043,
3,X,q8_5,50,mwpm,-,50000,15035,0.3007,0.00911388248804268,0.22196336090564728,
3,X,q8_5,70,mwpm,-,50000,20891,0.41782,0.012732896755334289,0.38486193493008614,
3,X,q8_5,90,mwpm,-,50000,20776,0.41552,0.009781354719174018,0.42484513903036714,
3,X,q8_5,110,mwpm,-,50000,22539,0.45078,0.010427495425676225,0.5502298709470779,
3,X,q8_5,130,mwpm,-,50000,23191,0.46382,0.009999056436914455,0.6324071588460356,
3,X,q8_5,150,mwpm,-,50000,23933,0.47866,0.010403654912169047,0.751959377899766,
3,X,q8_5,170,mwpm,-,50000,24031,0.48062,0.00946908942159208,0.8156244168058038,
3,X,q8_5,190,mwpm,-,50000,24189,0.48378,0.008941098770305134,0.9470966451335698,
3,X,q8_5,210,mwpm,-,50000,24577,0.49154,0.009618796033713128,1.1411713119596243,
3,X,q8_5,230,mwpm,-,50000,24840,0.4968,0.010861715128331506,1.4268847238272429,
3,X,q8_5,250,mwpm,-,50000,24944,0.49888,0.012054860356809194,1.2053500059992075,
