distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q8_5,1,mwpm,-,50000,140,0.0028,0.0028000000000000247,0.0021044330205768347,
3,Z,q8_5,10,mwpm,-,50000,3409,0.06818,0.0072764964152838285,0.042038090992718935,
3,Z,q8_5,13,mwpm,-,50000,4263,0.08526,0.007139168043110378,0.05651061702519655,
3,Z,q8_5,30,mwpm,-,50000,16815,0.3363,0.01826748528410549,0.21017259592190385,
3,Z,q8_5,50,mwpm,-,50000,14633,0.29266,0.008725450431262771,0.2364248880185187,
3,Z,q8_5,70,mwpm,-,50000,16663,0.33326,0.007782879248587116,0.35086725698783994,
3,Z,q8_5,90,mwpm,-,50000,19579,0.39158,0.008420486505303415,0.42841361998580396,
3,Z,q8_5,110,mwpm,-,50000,20692,0.41384,0.007929191870782892,0.5146829450968653,
3,Z,q8_5,130,mwpm,-,50000,22115,0.4423,0.008236599913687581,0.6316234609112144,
3,Z,q8_5,150,mwpm,-,50000,24591,0.49182,0.013523469583279824,0.8557485579513013,
3,Z,q8_5,170,mwpm,-,50000,23349,0.46698,0.007929088231837633,0.8317979399580508,
3,Z,q8_5,190,mwpm,-,50000,24278,0.48556,0.009241439087294467,0.9788350090384483,
3,Z,q8_5,210,mwpm,-,50000,24178,0.48356,0.00806494089340104,1.017909837886691,
3,Z,q8_5,230,mwpm,-,50000,24223,0.48446,0.007489409117244161,1.0960461180657148,
3,Z,q8_5,250,mwpm,-,50000,24445,0.4889,0.007557626097455805,1.2140119038522243,
