distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q4_7,1,mwpm-rl,-,50000,66,0.00132,0.0013199999999999878,0.009373027132824063,
5,Z,q4_7,10,mwpm-rl,-,50000,2087,0.04174,0.004339627441668659,0.24521632120013237,
5,Z,q4_7,13,mwpm-rl,-,50000,2716,0.05432,0.004403833643159494,0.3224906479008496,
5,Z,q4_7,30,mwpm-rl,-,50000,6320,0.1264,0.004833525234119951,0.8250728831626475,
5,Z,q4_7,50,mwpm-rl,-,50000,9262,0.18524,0.004606624309848872,1.333673421991989,
5,Z,q4_7,70,mwpm-rl,-,50000,12637,0.25274,0.0050045552101640745,2.09375749505125,
5,Z,q4_7,90,mwpm-rl,-,50000,17143,0.34286,0.00638922100684175,3.0259401430375874,
5,Z,q4_7,110,mwpm-rl,-,50000,16890,0.3378,0.005091076178166065,3.3723117178305984,
5,Z,q4_7,130,mwpm-rl,-,50000,18744,0.37488,0.005299921598097668,4.101918956032023,
5,Z,q4_7,150,mwpm-rl,-,50000,19417,0.38834,0.004972276519372765,4.557746969163418,
5,Z,q4_7,170,mwpm-rl,-,50000,20279,0.40558,0.004878558950617173,5.334387373179197,
5,Z,q4_7,190,mwpm-rl,-,50000,21628,0.43256,0.00524432892484028,6.109116598032415,
5,Z,q4_7,210,mwpm-rl,-,50000,21815,0.4363,0.00488178225836744,6.434306432958692,
5,Z,q4_7,230,mwpm-rl,-,50000,22143,0.44286,0.004693277163876186,6.827993310987949,
5,Z,q4_7,250,mwpm-rl,-,50000,22545,0.4509,0.004620021130715801,7.790895774029195,
