distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q4_9,1,mwpm,-,50000,243,0.00486,0.0048599999999999755,0.001957699889317155,
3,X,q4_9,10,mwpm,-,50000,4167,0.08334,0.009034263271135323,0.04362477385438979,
3,X,q4_9,13,mwpm,-,50000,5470,0.1094,0.009407453825723944,0.06014861701987684,
3,X,q4_9,30,mwpm,-,50000,11234,0.22468,0.009846325322825478,0.1463479429949075,
3,X,q4_9,50,mwpm,-,50000,16178,0.32356,0.010308523031800854,0.246925069950521,
3,X,q4_9,70,mwpm,-,50000,18864,0.37728,0.00993358823991225,0.34000991797074676,
3,X,q4_9,90,mwpm,-,50000,22510,0.4502,0.012651591069979817,0.5465650288388133,
3,X,q4_9,110,mwpm,-,50000,22694,0.45388,0.010716940113629392,0.581267419969663,
3,X,q4_9,130,mwpm,-,50000,22999,0.45998,0.009618695107169895,0.6314730830490589,
3,X,q4_9,150,mwpm,-,50000,23714,0.47428,0.009793938148750514,0.7420932240784168,
3,X,q4_9,170,mwpm,-,50000,24339,0.48678,0.010571574257346505,0.9369216919876635,
3,X,q4_9,190,mwpm,-,50000,24367,0.48734,0.009581119390565107,0.9417220819741488,
3,X,q4_9,210,mwpm,-,50000,24659,0.49318,0.010121738417869841,1.0348026200663298,
3,X,q4_9,230,mwpm,-,50000,24909,0.49818,0.012060364638151688,1.145040248055011,
3,X,q4_9,250,mwpm,-,50000,24959,0.49918,0.012663006471596683,1.2517179080750793,
