distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_7,1,mwpm-rl,-,50000,909,0.01818,0.018179999999999974,0.0029767209198325872,
3,X,q6_7,10,mwpm-rl,-,50000,6065,0.1213,0.0137019429294708,0.052002170123159885,
3,X,q6_7,13,mwpm-rl,-,50000,7432,0.14864,0.01338663982412941,0.06483839522115886,
3,X,q6_7,30,mwpm-rl,-,50000,14969,0.29938,0.014990611965020606,0.17500109993852675,
3,X,q6_7,50,mwpm-rl,-,50000,18583,0.37166,0.013415976786061101,0.27585706510581076,
3,X,q6_7,70,mwpm-rl,-,50000,22946,0.45892,0.017535733166759604,0.4816586901433766,
3,X,q6_7,90,mwpm-rl,-,50000,24438,0.48876,0.02064569729796578,0.6638127849437296,
3,X,q6_7,110,mwpm-rl,-,50000,24098,0.48196,0.01487434121367004,0.6694017939735204,
3,X,q6_7,130,mwpm-rl,-,50000,24474,0.48948,0.014632876239302761,0.8222902598790824,
3,X,q6_7,150,mwpm-rl,-,50000,24701,0.49402,0.014538404530827276,0.9283987209200859,
3,X,q6_7,170,mwpm-rl,-,50000,24912,0.49824,0.016342527107240434,1.099057466024533,
3,X,q6_7,190,mwpm-rl,-,50000,25133,0.50266,0.5,1.22904791100882,
3,X,q6_7,210,mwpm-rl,-,50000,24773,0.49546,0.01107009244478685,1.2210341859608889,
3,X,q6_7,230,mwpm-rl,-,50000,24997,0.49994,0.01924593368626948,1.3859886107966304,
3,X,q6_7,250,mwpm-rl,-,50000,25161,0.50322,0.5,1.4589075918775052,
