distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_9,1,mwpm-rl,-,50000,208,0.00416,0.004159999999999997,0.0018777200020849705,
3,Z,q4_9,10,mwpm-rl,-,50000,3737,0.07474,0.008030184875224555,0.041204010136425495,
3,Z,q4_9,13,mwpm-rl,-,50000,4610,0.0922,0.0077785227340353424,0.054806986125186086,
3,Z,q4_9,30,mwpm-rl,-,50000,9909,0.19818,0.00834257224893925,0.12852017488330603,
3,Z,q4_9,50,mwpm-rl,-,50000,14099,0.28198,0.008231699075727128,0.2157101270277053,
3,Z,q4_9,70,mwpm-rl,-,50000,17506,0.35012,0.008531890336416215,0.31090204417705536,
3,Z,q4_9,90,mwpm-rl,-,50000,22296,0.44592,0.012204924202618372,0.4679463431239128,
3,Z,q4_9,110,mwpm-rl,-,50000,21025,0.4205,0.00828893857579377,0.4770365310832858,
3,Z,q4_9,130,mwpm-rl,-,50000,22523,0.45046,0.008813050133119782,0.6269759340211749,
3,Z,q4_9,150,mwpm-rl,-,50000,23018,0.46036,0.008378242218255616,0.6684810679871589,
3,Z,q4_9,170,mwpm-rl,-,50000,23745,0.4749,0.008722261686387733,0.7687638900242746,
3,Z,q4_9,190,mwpm-rl,-,50000,24298,0.48596,0.009313992983448982,0.8906775040086359,
3,Z,q4_9,210,mwpm-rl,-,50000,24329,0.48658,0.00854018108399035,0.9839333510026336,
3,Z,q4_9,230,mwpm-rl,-,50000,24439,0.48878,0.008186394936955665,1.1313885380513966,
3,Z,q4_9,250,mwpm-rl,-,50000,24808,0.49616,0.0096440502254036,1.251578781986609,
