distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q4_9,1,mwpm,-,50000,190,0.0038,0.0038000000000000256,0.0020488621667027473,
3,Z,q4_9,10,mwpm,-,50000,3828,0.07656,0.008241141503365468,0.044409834779798985,
3,Z,q4_9,13,mwpm,-,50000,4737,0.09474,0.008015035929708425,0.05951224593445659,
3,Z,q4_9,30,mwpm,-,50000,10053,0.20106,0.008499679689598083,0.1399078860413283,
3,Z,q4_9,50,mwpm,-,50000,14286,0.28572,0.008401853238974966,0.23284802003763616,
3,Z,q4_9,70,mwpm,-,50000,17706,0.35412,0.008721775232920281,0.33600910496897995,
3,Z,q4_9,90,mwpm,-,50000,22394,0.44788,0.01240496413719222,0.5234011770226061,
3,Z,q4_9,110,mwpm,-,50000,21324,0.42648,0.008638374176899832,0.5245304978452623,
3,Z,q4_9,130,mwpm,-,50000,22713,0.45426,0.009114498152111017,0.6815825880039483,
3,Z,q4_9,150,mwpm,-,50000,23033,0.46066,0.00840314025183403,0.7171493580099195,
3,Z,q4_9,170,mwpm,-,50000,23947,0.47894,0.009229149889074806,0.8239089399576187,
3,Z,q4_9,190,mwpm,-,50000,24258,0.48516,0.009170857495935103,0.9512175910640508,
3,Z,q4_9,210,mwpm,-,50000,24292,0.48584,0.008414550341230065,1.0345373121090233,
3,Z,q4_9,230,mwpm,-,50000,24463,0.48926,0.008279879413222668,1.256417544092983,
3,Z,q4_9,250,mwpm,-,50000,24811,0.49622,0.009674938454669713,1.361718581058085,
