distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q6_9,1,mwpm,-,50000,144,0.00288,0.0028799999999999937,0.009216637117788196,
5,X,q6_9,10,mwpm,-,50000,2913,0.05826,0.006156119456768971,0.27239756495691836,
5,X,q6_9,13,mwpm,-,50000,3936,0.07872,0.006545638612269367,0.3741405578330159,
5,X,q6_9,30,mwpm,-,50000,9213,0.18426,0.007603083808849831,0.9667062510270625,
5,X,q6_9,50,mwpm,-,50000,12703,0.25406,0.007045100295386408,1.5446358299814165,
5,X,q6_9,70,mwpm,-,50000,16888,0.33776,0.007975221152050904,2.339463897049427,
5,X,q6_9,90,mwpm,-,50000,19269,0.38538,0.008116652574054861,3.0995999691076577,
5,X,q6_9,110,mwpm,-,50000,20133,0.40266,0.007383120069095472,3.648582722991705,
5,X,q6_9,130,mwpm,-,50000,21470,0.4294,0.007472741411210737,4.410778586985543,
5,X,q6_9,150,mwpm,-,50000,22588,0.45176,0.007734288476587137,5.171713066054508,
5,X,q6_9,170,mwpm,-,50000,23267,0.46534,0.007788761889052087,5.991980181075633,
5,X,q6_9,190,mwpm,-,50000,23791,0.47582,0.007908064284020078,6.6838468899950385,
5,X,q6_9,210,mwpm,-,50000,23619,0.47238,0.006848071159254343,6.886253583943471,
5,X,q6_9,230,mwpm,-,50000,24056,0.48112,0.00707234207830465,7.988956474000588,
5,X,q6_9,250,mwpm,-,50000,24258,0.48516,0.006985309891313463,8.519018413033336,
