distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q8_9,1,mwpm-rl,-,50000,304,0.00608,0.006079999999999974,0.002422305988147855,
3,Z,q8_9,10,mwpm-rl,-,50000,5349,0.10698,0.011893637183165162,0.06515133986249566,
3,Z,q8_9,13,mwpm-rl,-,50000,6853,0.13706,0.012171354145208313,0.0860043449793011,
3,Z,q8_9,30,mwpm-rl,-,50000,13167,0.26334,0.012312265749160112,0.19359501986764371,
3,Z,q8_9,50,mwpm-rl,-,50000,17794,0.35588,0.01228614938895728,0.31812118785455823,
3,Z,q8_9,70,mwpm-rl,-,50000,20907,0.41814,0.012760054125592446,0.46304279495961964,
3,Z,q8_9,90,mwpm-rl,-,50000,22882,0.45764,0.013527004681894883,0.6095858791377395,
3,Z,q8_9,110,mwpm-rl,-,50000,23753,0.47506,0.013443843649249554,0.7362821600399911,
3,Z,q8_9,130,mwpm-rl,-,50000,24246,0.48492,0.01328657861348742,0.8659068620763719,
3,Z,q8_9,150,mwpm-rl,-,50000,24190,0.4838,0.011302289502893359,1.0208622368518263,
3,Z,q8_9,170,mwpm-rl,-,50000,24991,0.49982,0.022786237164849954,1.1777238331269473,
3,Z,q8_9,190,mwpm-rl,-,50000,24848,0.49696,0.013249575478820441,1.2765462750103325,
3,Z,q8_9,210,mwpm-rl,-,50000,24943,0.49886,0.014276918365902558,1.5257827318273485,
3,Z,q8_9,230,mwpm-rl,-,50000,24999,0.49998,0.021536815979990576,1.5959317879751325,
3,Z,q8_9,250,mwpm-rl,-,50000,25097,0.50194,0.5,1.835806026821956,
