distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q2_7,1,beliefmatching,-,50000,332,0.00664,0.006639999999999979,0.24128501187078655,
3,Z,q2_7,10,beliefmatching,-,50000,2974,0.05948,0.006292679339992169,32.94590129214339,
3,Z,q2_7,13,beliefmatching,-,50000,3943,0.07886,0.006558254779993999,53.8968994258903,
3,Z,q2_7,30,beliefmatching,-,50000,8135,0.1627,0.0065177355760701605,244.8982255780138,
3,Z,q2_7,50,beliefmatching,-,50000,11528,0.23056,0.006144555905529814,484.0713626621291,
3,Z,q2_7,70,beliefmatching,-,50000,15117,0.30234,0.0065852479130585895,785.0850799239706,
3,Z,q2_7,90,beliefmatching,-,50000,17963,0.35926,0.006993375611608343,1051.5941867940128,
3,Z,q2_7,110,beliefmatching,-,50000,18737,0.37474,0.006252470891945472,1300.558509914903,
3,Z,q2_7,130,beliefmatching,-,50000,20407,0.40814,0.006474418112288494,1559.0954016370233,
3,Z,q2_7,150,beliefmatching,-,50000,21449,0.42898,0.0064633501401867854,1808.8439095360227,
3,Z,q2_7,170,beliefmatching,-,50000,22109,0.44218,0.006304833372176466,2062.2133478610776,
3,Z,q2_7,190,beliefmatching,-,50000,22901,0.45802,0.006477192681617339,2310.4919532558415,
3,Z,q2_7,210,beliefmatching,-,50000,23298,0.46596,0.006357032295340959,2559.925820308039,
3,Z,q2_7,230,beliefmatching,-,50000,23859,0.47718,0.006665971876093246,2797.1211873481516,
3,Z,q2_7,250,beliefmatching,-,50000,24004,0.48008,0.006404397736287759,3082.150058946805,
