distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_3,1,mwpm,-,50000,142,0.00284,0.002840000000000009,0.0018902900628745556,
3,Z,q6_3,10,mwpm,-,50000,3177,0.06354,0.006749597023299525,0.04194407002069056,
3,Z,q6_3,13,mwpm,-,50000,4568,0.09136,0.00770060492361202,0.0576997478492558,
3,Z,q6_3,30,mwpm,-,50000,11329,0.22658,0.009959455794460781,0.1551772439852357,
3,Z,q6_3,50,mwpm,-,50000,13456,0.26912,0.0076676983545221344,0.23220995999872684,
3,Z,q6_3,70,mwpm,-,50000,16769,0.33538,0.007872847790637294,0.32517091697081923,
3,Z,q6_3,90,mwpm,-,50000,19843,0.39686,0.008693102522735974,0.44089805893599987,
3,Z,q6_3,110,mwpm,-,50000,21186,0.42372,0.008473725699855994,0.5376088449265808,
3,Z,q6_3,130,mwpm,-,50000,22201,0.44402,0.008351064152019971,0.6453886618837714,
3,Z,q6_3,150,mwpm,-,50000,24105,0.4821,0.01097706876408322,0.8226690220180899,
3,Z,q6_3,170,mwpm,-,50000,23447,0.46894,0.008106180525958961,0.8460646830499172,
3,Z,q6_3,190,mwpm,-,50000,24395,0.4879,0.009697881874829062,0.9899650069419295,
3,Z,q6_3,210,mwpm,-,50000,23788,0.47576,0.00715451911329501,1.0007830429822206,
3,Z,q6_3,230,mwpm,-,50000,24168,0.48336,0.007342935910995718,1.114553891820833,
3,Z,q6_3,250,mwpm,-,50000,24263,0.48526,0.006998643492434953,1.2037185688968748,
