distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q8_7,1,mwpm,-,50000,83,0.00166,0.0016599999999999948,0.009687199955806136,
5,Z,q8_7,10,mwpm,-,50000,2881,0.05762,0.006084617167727235,0.27346263104118407,
5,Z,q8_7,13,mwpm,-,50000,3508,0.07016,0.005781508542238023,0.36278825905174017,
5,Z,q8_7,30,mwpm,-,50000,8887,0.17774,0.007267489909907665,0.9565096560399979,
5,Z,q8_7,50,mwpm,-,50000,11743,0.23486,0.0063034307309324245,1.4980464258696884,
5,Z,q8_7,70,mwpm,-,50000,15139,0.30278,0.006600956057663587,2.3539480050094426,
5,Z,q8_7,90,mwpm,-,50000,19289,0.38578,0.008135758569328078,3.2591761141084135,
5,Z,q8_7,110,mwpm,-,50000,19416,0.38832,0.006767288433563445,3.757213626988232,
5,Z,q8_7,130,mwpm,-,50000,20880,0.4176,0.006886834003149989,4.650380552047864,
5,Z,q8_7,150,mwpm,-,50000,22177,0.44354,0.007217650942665466,5.459759667050093,
5,Z,q8_7,170,mwpm,-,50000,22668,0.45336,0.006928458804095594,6.185878086835146,
5,Z,q8_7,190,mwpm,-,50000,23360,0.4672,0.007117745346452764,7.204573896015063,
5,Z,q8_7,210,mwpm,-,50000,23931,0.47862,0.007449078150812305,7.398529328871518,
5,Z,q8_7,230,mwpm,-,50000,23942,0.47884,0.006827940599088034,8.185762151144445,
5,Z,q8_7,250,mwpm,-,50000,24123,0.48246,0.006655554757652948,9.37451472086832,
