distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q10_7,1,mwpm-rl,-,50000,274,0.00548,0.005479999999999985,0.002186342142522335,
3,Z,q10_7,10,mwpm-rl,-,50000,3630,0.0726,0.007783173898951223,0.04669020208530128,
3,Z,q10_7,13,mwpm-rl,-,50000,4575,0.0915,0.007713580952135368,0.06528291408903897,
3,Z,q10_7,30,mwpm-rl,-,50000,9552,0.19104,0.007959241390082361,0.14897119719535112,
3,Z,q10_7,50,mwpm-rl,-,50000,13826,0.27652,0.007988359903303877,0.24791083810850978,
3,Z,q10_7,70,mwpm-rl,-,50000,18312,0.36624,0.009330142608624747,0.38870392087846994,
3,Z,q10_7,90,mwpm-rl,-,50000,19705,0.3941,0.00854892120575429,0.48179307114332914,
3,Z,q10_7,110,mwpm-rl,-,50000,21269,0.42538,0.008572031011211623,0.5893826419487596,
3,Z,q10_7,130,mwpm-rl,-,50000,22385,0.4477,0.00860815998376202,0.6919842208735645,
3,Z,q10_7,150,mwpm-rl,-,50000,22934,0.45868,0.008242182034778611,0.795197106199339,
3,Z,q10_7,170,mwpm-rl,-,50000,24191,0.48382,0.00998954254710932,1.001679196022451,
3,Z,q10_7,190,mwpm-rl,-,50000,24081,0.48162,0.008617880680521717,0.9999846389982849,
3,Z,q10_7,210,mwpm-rl,-,50000,24299,0.48598,0.00843780928915705,1.1421483349986374,
3,Z,q10_7,230,mwpm-rl,-,50000,24182,0.48364,0.007379284316646362,1.2242230919655412,
3,Z,q10_7,250,mwpm-rl,-,50000,24795,0.4959,0.009515531476853134,1.4367036148905754,
