distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,Z,q6_5,1,mwpm-rl,-,50000,55,0.0011,0.0010999999999999899,0.009100081864744425,
5,Z,q6_5,10,mwpm-rl,-,50000,2116,0.04232,0.004402396804510489,0.2455022109206766,
5,Z,q6_5,13,mwpm-rl,-,50000,2837,0.05674,0.004611357308103858,0.3238642730284482,
5,Z,q6_5,30,mwpm-rl,-,50000,8302,0.16604,0.006681404995793172,0.9261948189232498,
5,Z,q6_5,50,mwpm-rl,-,50000,9500,0.19,0.004757578839591159,1.3930324448738247,
5,Z,q6_5,70,mwpm-rl,-,50000,12628,0.25256,0.004999409254627996,2.1322516249492764,
5,Z,q6_5,90,mwpm-rl,-,50000,17996,0.35992,0.007019123736088151,3.0712804838549346,
5,Z,q6_5,110,mwpm-rl,-,50000,18349,0.36698,0.005982595937784774,3.559673198033124,
5,Z,q6_5,130,mwpm-rl,-,50000,19062,0.38124,0.00549840349200581,4.206351502798498,
5,Z,q6_5,150,mwpm-rl,-,50000,19803,0.39606,0.00520866091416311,4.723431817954406,
5,Z,q6_5,170,mwpm-rl,-,50000,21477,0.42954,0.005730330616927293,5.553750257007778,
5,Z,q6_5,190,mwpm-rl,-,50000,22030,0.4406,0.005574778032723049,6.349813263863325,
5,Z,q6_5,210,mwpm-rl,-,50000,22973,0.45946,0.005946073188752565,6.816920675104484,
5,Z,q6_5,230,mwpm-rl,-,50000,22352,0.44704,0.004856846697782635,6.997657974017784,
5,Z,q6_5,250,mwpm-rl,-,50000,22793,0.45586,0.004830993468592726,7.622808452928439,
