distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q4_5,1,mwpm,-,50000,306,0.00612,0.006120000000000014,0.002514546038582921,
3,X,q4_5,10,mwpm,-,50000,4258,0.08516,0.009249143250083303,0.046562116825953126,
3,X,q4_5,13,mwpm,-,50000,5572,0.11144,0.009605025479610452,0.06479271803982556,
3,X,q4_5,30,mwpm,-,50000,10827,0.21654,0.009370041099158843,0.14671667502261698,
3,X,q4_5,50,mwpm,-,50000,15793,0.31586,0.009889996322011152,0.2477120121475309,
3,X,q4_5,70,mwpm,-,50000,18747,0.37494,0.009801334485823432,0.35357270017266273,
3,X,q4_5,90,mwpm,-,50000,21746,0.43492,0.01120037292839915,0.529388498980552,
3,X,q4_5,110,mwpm,-,50000,22126,0.44252,0.009736546326681361,0.5599837191402912,
3,X,q4_5,130,mwpm,-,50000,22985,0.4597,0.009592394347961886,0.6586183609906584,
3,X,q4_5,150,mwpm,-,50000,23566,0.47132,0.009437817565259743,0.7634576079435647,
3,X,q4_5,170,mwpm,-,50000,24023,0.48046,0.009445364348791785,0.8676047469489276,
3,X,q4_5,190,mwpm,-,50000,24334,0.48668,0.009449929641904609,0.9862477579154074,
3,X,q4_5,210,mwpm,-,50000,24841,0.49682,0.01189834938367762,1.0959724970161915,
3,X,q4_5,230,mwpm,-,50000,24584,0.49168,0.008825413343016009,1.1926245680078864,
3,X,q4_5,250,mwpm,-,50000,24760,0.4952,0.009206175764586988,1.3124472498893738,
