distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,Z,q6_7,1,beliefmatching,-,50000,321,0.00642,0.006419999999999981,0.24354267492890358,
3,Z,q6_7,10,beliefmatching,-,50000,4164,0.08328,0.00902719370950894,45.58601429103874,
3,Z,q6_7,13,beliefmatching,-,50000,5219,0.10438,0.00892529908007883,72.93825990194455,
3,Z,q6_7,30,beliefmatching,-,50000,11233,0.22466,0.009845138494248118,305.66395838791505,
3,Z,q6_7,50,beliefmatching,-,50000,14985,0.2997,0.009064742176527085,565.5359257929958,
3,Z,q6_7,70,beliefmatching,-,50000,19036,0.38072,0.010132596466302657,843.6766990711913,
3,Z,q6_7,90,beliefmatching,-,50000,23055,0.4611,0.013987369996453558,1099.2332992970478,
3,Z,q6_7,110,beliefmatching,-,50000,22292,0.44584,0.010001637777232064,1335.0636671141256,
3,Z,q6_7,130,beliefmatching,-,50000,22982,0.45964,0.00958678206656527,1584.6437491739634,
3,Z,q6_7,150,beliefmatching,-,50000,23776,0.47552,0.009955393410725488,1827.228485301137,
3,Z,q6_7,170,beliefmatching,-,50000,24266,0.48532,0.010269892099184996,2071.457977558952,
3,Z,q6_7,190,beliefmatching,-,50000,24564,0.49128,0.010542502044362079,2326.415134707,
3,Z,q6_7,210,beliefmatching,-,50000,24471,0.48942,0.009096340740090081,2578.358767188154,
3,Z,q6_7,230,beliefmatching,-,50000,24650,0.493,0.009194194153151758,2818.813847110141,
3,Z,q6_7,250,beliefmatching,-,50000,24831,0.49662,0.009894257488682001,3076.066960870987,
