distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q6_5,1,mwpm,-,50000,128,0.00256,0.0025600000000000067,0.008666248060762882,
5,X,q6_5,10,mwpm,-,50000,2796,0.05592,0.005895140321534376,0.2520974650979042,
5,X,q6_5,13,mwpm,-,50000,3581,0.07162,0.005910839783751121,0.32992340601049364,
5,X,q6_5,30,mwpm,-,50000,9132,0.18264,0.007519078882042729,0.9109753479715437,
5,X,q6_5,50,mwpm,-,50000,11462,0.22924,0.006096283240356548,1.3589769350364804,
5,X,q6_5,70,mwpm,-,50000,16664,0.33328,0.007783722728121334,2.2504891839344054,
5,X,q6_5,90,mwpm,-,50000,18440,0.3688,0.007377723443949102,2.9636680390685797,
5,X,q6_5,110,mwpm,-,50000,19876,0.39752,0.007152621536785919,3.5605430819559842,
5,X,q6_5,130,mwpm,-,50000,20712,0.41424,0.006735207755433459,4.041530827991664,
5,X,q6_5,150,mwpm,-,50000,21940,0.4388,0.006952742870035722,4.8165036828722805,
5,X,q6_5,170,mwpm,-,50000,22762,0.45524,0.00704777828901626,5.529642984969541,
5,X,q6_5,190,mwpm,-,50000,23287,0.46574,0.007004758655436205,6.436286697164178,
5,X,q6_5,210,mwpm,-,50000,23448,0.46896,0.006573857552702567,6.528026730986312,
5,X,q6_5,230,mwpm,-,50000,24464,0.48928,0.008283864325662305,8.462165023898706,
5,X,q6_5,250,mwpm,-,50000,24055,0.4811,0.0065081649673209285,7.785449281102046,
