distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
5,X,q6_5,1,mwpm-rl,-,50000,121,0.00242,0.0024199999999999777,0.009552048053592443,
5,X,q6_5,10,mwpm-rl,-,50000,2652,0.05304,0.005575628964083201,0.24245794606395066,
5,X,q6_5,13,mwpm-rl,-,50000,3412,0.06824,0.0056120449770841185,0.31900775502435863,
5,X,q6_5,30,mwpm-rl,-,50000,8546,0.17092,0.006923406249883413,0.9022339379880577,
5,X,q6_5,50,mwpm-rl,-,50000,11071,0.22142,0.005814950151929066,1.3752565698232502,
5,X,q6_5,70,mwpm-rl,-,50000,16270,0.3254,0.007458880220572062,2.213399796979502,
5,X,q6_5,90,mwpm-rl,-,50000,18166,0.36332,0.007153696050142544,2.9144314280711114,
5,X,q6_5,110,mwpm-rl,-,50000,19784,0.39568,0.007072883848532885,3.5625953720882535,
5,X,q6_5,130,mwpm-rl,-,50000,20558,0.41116,0.006601308786907845,4.020279926015064,
5,X,q6_5,150,mwpm-rl,-,50000,21617,0.43234,0.006622790560471992,4.774767854018137,
5,X,q6_5,170,mwpm-rl,-,50000,22406,0.44812,0.006619540294559523,5.5322619820944965,
5,X,q6_5,190,mwpm-rl,-,50000,23078,0.46156,0.006705964686986421,6.223381158197299,
5,X,q6_5,210,mwpm-rl,-,50000,23236,0.46472,0.006272917941424261,6.405397739028558,
5,X,q6_5,230,mwpm-rl,-,50000,24308,0.48616,0.007737431499709457,8.203312244964764,
5,X,q6_5,250,mwpm-rl,-,50000,23975,0.4795,0.006347728456587043,7.565865412121639,
