distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
7,Z,q6_7,1,mwpm,-,50000,23,0.00046,0.00046000000000001595,0.019555439008399844,
7,Z,q6_7,10,mwpm,-,50000,1358,0.02716,0.0027847678300706447,0.6172067630104721,
7,Z,q6_7,13,mwpm,-,50000,1999,0.03998,0.0031950606440669937,0.8433305760845542,
7,Z,q6_7,30,mwpm,-,50000,5564,0.11128,0.00417825776269265,2.2337325499393046,
7,Z,q6_7,50,mwpm,-,50000,7642,0.15284,0.003634946075044887,3.562372375978157,
7,Z,q6_7,70,mwpm,-,50000,10251,0.20502,0.00375511766896075,5.4536996812094,
7,Z,q6_7,90,mwpm,-,50000,14865,0.2973,0.0049909294167145846,7.555201633833349,
7,Z,q6_7,110,mwpm,-,50000,14655,0.2931,0.00399474069009792,8.70691872597672,
7,Z,q6_7,130,mwpm,-,50000,15676,0.31352,0.0037790468343892325,10.313702231040224,
7,Z,q6_7,150,mwpm,-,50000,17614,0.35228,0.004047824506947961,12.68240600801073,
7,Z,q6_7,170,mwpm,-,50000,18398,0.36796,0.0039008893076402096,14.423493969952688,
7,Z,q6_7,190,mwpm,-,50000,20362,0.40724,0.004413543621992366,16.747157935984433,
7,Z,q6_7,210,mwpm,-,50000,20442,0.40884,0.004035984292049544,18.500099327182397,
7,Z,q6_7,230,mwpm,-,50000,21110,0.4222,0.004028178850501329,20.63918874412775,
7,Z,q6_7,250,mwpm,-,50000,20809,0.41618,0.00355914496219889,21.06185447401367,
