distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q8_9,1,beliefmatching,-,50000,826,0.01652,0.01651999999999998,0.2450540610589087,
3,X,q8_9,10,beliefmatching,-,50000,5753,0.11506,0.012906529255956367,47.97746601793915,
3,X,q8_9,13,beliefmatching,-,50000,6948,0.13896,0.012368276173674808,75.96591728599742,
3,X,q8_9,30,beliefmatching,-,50000,14289,0.28578,0.013929044303403637,302.67360150511377,
3,X,q8_9,50,beliefmatching,-,50000,17933,0.35866,0.012476105712906416,564.456499916967,
3,X,q8_9,70,beliefmatching,-,50000,20781,0.41562,0.01254896435874564,834.9970169148874,
3,X,q8_9,90,beliefmatching,-,50000,22693,0.45386,0.01306476704520304,1095.517258094158,
3,X,q8_9,110,beliefmatching,-,50000,23238,0.46476,0.011912285717980642,1336.7709002611227,
3,X,q8_9,130,beliefmatching,-,50000,23860,0.4772,0.0117363995540965,1588.3581957230344,
3,X,q8_9,150,beliefmatching,-,50000,24354,0.48708,0.012038803289057654,1834.108710150933,
3,X,q8_9,170,beliefmatching,-,50000,24720,0.4944,0.013038287274086569,2079.2215713269543,
3,X,q8_9,190,beliefmatching,-,50000,24940,0.4988,0.015625086325452675,2340.406680291053,
3,X,q8_9,210,beliefmatching,-,50000,25000,0.5,0.5,2565.55245465599,
3,X,q8_9,230,beliefmatching,-,50000,24916,0.49832,0.012230143831231333,2817.8832224709913,
3,X,q8_9,250,beliefmatching,-,50000,24931,0.49862,0.01164724661062555,3064.020531371003,
