distance,basis,orientation,rounds,decoder,model,shots,n_errors,ler,ler_per_cycle,decode_seconds,note
3,X,q6_11,1,beliefmatching,-,50000,187,0.00374,0.003740000000000021,0.2335025689098984,
3,X,q6_11,10,beliefmatching,-,50000,3351,0.06702,0.007144295610466422,39.133410833077505,
3,X,q6_11,13,beliefmatching,-,50000,4704,0.09408,0.007953448447201805,66.64424544898793,
3,X,q6_11,30,beliefmatching,-,50000,9273,0.18546,0.007665578733390521,259.4489127108827,
3,X,q6_11,50,beliefmatching,-,50000,13358,0.26716,0.007584453410513725,535.9334839419462,
3,X,q6_11,70,beliefmatching,-,50000,17937,0.35874,0.008947586393195373,827.8072391781025,
3,X,q6_11,90,beliefmatching,-,50000,21508,0.43016,0.010816842714212183,1096.7658498378005,
3,X,q6_11,110,beliefmatching,-,50000,20378,0.40756,0.007614372770344546,1328.7812127459329,
3,X,q6_11,130,beliefmatching,-,50000,22285,0.4457,0.008466286567440362,1594.9767142191995,
3,X,q6_11,150,beliefmatching,-,50000,22607,0.45214,0.007760241582959515,1826.0935738079716,
3,X,q6_11,170,beliefmatching,-,50000,23484,0.46968,0.008175947119426763,2083.5112689910457,
3,X,q6_11,190,beliefmatching,-,50000,24130,0.4826,0.00875956686315943,2326.803815250052,
3,X,q6_11,210,beliefmatching,-,50000,23977,0.47954,0.007552231305916146,2573.807472255081,
3,X,q6_11,230,beliefmatching,-,50000,24297,0.48594,0.007703676248705382,2814.926533162128,
3,X,q6_11,250,beliefmatching,-,50000,24440,0.4888,0.007539959568018895,3068.690035016043,
